,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
1522,6,b29,f1,b2,b2,b2,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1523,6,r19,f1,f3,f3,f3,f2,f1,b2,f2,b2,b2,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,
1524,6,s29,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1525,4,s18,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1526,6,b29,f3,f1,b1,b2,f1,b1,f1,b2,f2,b2,f3,f3,f3,f2,b2,b1,b1,f2,f3d@,,,,,,,,,,,,,,,,,,,
1527,5,b17,b2,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1528,5,f29,b2,f2,b2,f2,b1,b1,b1,b2,f3,f2,f1,b3,f2,f1*,,,,,,,,,,,,,,,,,,,,,,,,
1529,"4n,",4,b29,f3,f3,f3,f3,f3,f1,b1,b1,b1,b1,b2,f1,b2,b2,b1,b1,b3n@,,,,,,,,,,,,,,,,,,,,
1530,4,f28,f1,b2,f3,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1531,"4n,",6,f28,f1,b2,f3,f3,f2,b2,f1,b1,s2,f3,f3,f1,b2,b1,b2,b2,f1,b1,b;1w@,,,,,,,,,,,,,,,,,,
1532,4,f39,f1,b1,b-3,f3,v^2,s-1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1533,4,b18,f3,f3,f3,u1,s-3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1534,6,b28,f3,f2,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1535,"6n,",4,b28,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1536,4,f28,f2,f3,f2,f2,f1,b1,b3,f2,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1537,6,r28,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1538,5,f29,f1,b1,f1,b1,f1,b3,f3,f3,f3,f3,f1,b2,b1d@,,,,,,,,,,,,,,,,,,,,,,,,,
1539,6,f19,b1,b1,b1,b1,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1540,5,b27,f3,f2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1541,"6n,",6,f38,f3,f2,b+1,b1,z^1,s-2,z2*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1542,4,f28,f1,b3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543,5,f19,b2,f+3,f2,u1,m-2,t1,p3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1544,6,b27,f3,f3,v1,m2,o1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1545,6,f19,f2,f1,b1,b2,f3,f3,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546,"6w,",5,f28,f3,f3,f2,f3,f2,b1,b1,f3,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1547,"6d,",4,b17,b1,b1,b3,f1,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1548,"4w,",6,b18,b1,s1,s1,f1,b2,f1,b1,b1,b3,f3,f3,f2,b+1,b3,v3d@,,,,,,,,,,,,,,,,,,,,,,
1549,"6n,",4,b18,b2,b2,b1,b2,b1,b1,b1,b1,b1,b1,b2,f2,f3,f2,f3,f2,b2,s1,b1,b3*,,,,,,,,,,,,,,,,,
1550,4,f29,f3,f2,f2,b1,b1,b2,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1551,"6n,",5,f28,f3,f2,b2*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1552,"6n,",6,f39,f3,f2,f2,b2,f1,b2,f3,f3,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1553,"5n,",4,b19,b2,f1,b1,b1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1554,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1555,"6d,",5,b28,f3,f3,f2,b1,b1,b2,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1556,"6n,",4,f38,f3,f1,b+2,s3,v3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1557,4,b17,b1,s3,f3,f3,f3,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1558,"4d,",4d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1559,4,b29,f2,f3,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1560,4,f37,f1,r1,z1,s-1,s1,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1561,6,f28,f3,f1,b1,b1,b3x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1562,"4d,",6,f29,f2,f2,f3,f2,f1,s2,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1563,6,f28,b2,b3,f2,u1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1564,4,f39,f1,b2,f2,f3,f1,b3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1565,4,b17,f3,f3,f3,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1566,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1567,"6n,",5,b29,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1568,5,b37,f3,r1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1569,"6w,",5,b29,f1,b1,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1570,6,b28,f3,f2,f3,f2,f3,f1,b1,s2,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1571,"4d,",5,b28,f1,b2,f2,b2,f3,f2,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1572,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1573,6,f27,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1574,6,b17,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1575,"5d,",6,f27,f1,b2,f+3,r1,p1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1576,6,b17,f+3,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1577,4,b29,f1,b1,b2,b2,f1,b1,f1,b3,f2,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1578,4,f29,f2,b1,b3,f2,b+1,b3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1579,6,f27,f2,b2,f1,b2,f1,b2,f+3,l2,o3,f3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1580,"6n,",6,b28,f1,b1,f1,b3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1581,4,b28,f2,f2,f2,f2,f2,b1,b1,b3,f3,f2,b2,b1,b1,b2,f3,f3,f3*,,,,,,,,,,,,,,,,,,,,,
1582,"6w,",6,b28,f3,f3,f1,b1,b2,b1,b1,b1,b1,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,
1583,6,f28,f3,f3,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1584,6,b28,f1,s2,o3,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1585,4,b17,f3,f3,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1586,"6n,",4,f27,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587,"6n,",4,b29,f1,b1,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1588,4,f39,f3,f3,r1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1589,6,r39,f3,f2,f1,b1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1590,"5d,",5,f29,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1591,5,b29,f2,b1,b2,b2,f1,b1,b1,b3,f3,f3,f1,s2n#,,,,,,,,,,,,,,,,,,,,,,,,,,
1592,6,b29,f1,b1,b1,f1,b1,b1,b3,f2,f1,b2,b1,s2d#,,,,,,,,,,,,,,,,,,,,,,,,,,
1593,"6n,",5,f18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1594,5,b29,f2,b1,b2,f3,r3,f3,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1595,6,f28,f3,f3,f2,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1596,"6d,",4,f37,f1,b1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1597,4,b17,b1,b2,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1598,6,s28,b1,b1,b2,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1599,"6n,",4,b27,f3,f3,f3,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1600,4,f27,f2,b3,f3,f3,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601,"4d,",6d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1602,"6n,",6n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1603,"6w,",4,b17,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1604,5,b28,f3,f3,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1605,"6n,",4,b19,f3,f3,f3,f3,f2,b2,b1,b1,f3,f2,f2,b+1,b1n#,,,,,,,,,,,,,,,,,,,,,,,,
1606,6,b18,b1,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1607,4,b19,f3,f3,f3,f3,r1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1608,4,f37,f+1,b1,o1,v2,h3n3@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1609,5,b29,f1,b2,f3,f3,f1,b2,f3,r1,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1610,"6d,",4n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1611,5,f17,f-2*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1612,"6d,",5,b27,f2,b3,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1613,"4x,",5,f28,f1,f3,f2,f3,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1614,"4d,",5,f29,f3,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1615,"4n,",4,f28,f3,b2,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1616,"6d,",4,b37,f3,b2,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1617,"6d,",5,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1618,"4n,",4,b27,f+1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1619,"4x,",6,f27,f3,b2,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1620,4,b27,f1,r1,f1,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1621,4,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1622,4,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1623,4,f28,u3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1624,4,b29,f1,f2,f+3,s3,z^3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1625,6,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626,"4n,",5,f19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627,6,s27,f+1,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628,4,r18,f+3,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629,5,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631,4,b39,f2,f2,f1,r1,f3,s3,f3,b2,f1,f2,u2,y-3,z3n@,,,,,,,,,,,,,,,,,,,,,,,,,
1632,"4n,",6,b29,f3,b2,f3,b2,f1,f1,f2,f2,s2,f+3,b2,v1,f1n#,,,,,,,,,,,,,,,,,,,,,,,,
1633,"4n,",4,b38,f3,s2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1634,"4x,",4,f28,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1635,"c4n,",5,m18,f1,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1636,"5d,",6,f18,f2,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1637,"4w,",5,f28,f2,f3,b2,f3,b2,f1,f1,f1,f2,f+3,s2,v1,f1n#,,,,,,,,,,,,,,,,,,,,,,,,
1638,4,f18,f+3,s#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1639,"6n,",4,f29,f2,f+3,m2,o3,s3,v3,m3,z1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1640,6,b27,f+1,f1,v3,b3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1641,"5d,",4,b39,f3,b1,f1,f2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1642,"4x,",6,b18,f3,b2,f3,b2,f1,r3,b1,r2,f1,f2,f2,f3,b2,f1,f1,f1,f3,s3,y1n@,,,,,,,,,,,,,,,,,,
1643,"4w,",4,b29,f2,f3,s3,f3,b2,f1,f;1,f2,f+3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1644,"6n,",6,b29,f3,s3,f3,b3,f3,b2,f2,f2,f3,b3,f3,b1,f1w@,,,,,,,,,,,,,,,,,,,,,,,,
1645,6,f3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1646,6,b17,f-1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1647,"4d,",4,b39,f1,f1,u-3,s-3,z2,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648,5,b29,f1,f2,b2,f3,s3,f3,s2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649,"4n,",4,b39,f3,f3,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1650,4,r29,f3,s3,f+3,b3,z1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1651,6,f27,u1,f-3,b3,z^1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1652,4,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1653,"4g,",4,f29,f1,f2,b2,b1,f1,f1,f2,b2,f2,f3,s2,f1*,,,,,,,,,,,,,,,,,,,,,,,,,
1654,6,s19,f1,f2,f+3,s2,v1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1655,"6n,",4,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1656,4,f29,b1,u1,u-1,u-1,f-1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1657,4,b3x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1658,4+,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1659,4,b37,b+1,r#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1660,4+,f2,v3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1661,6,f28,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1662,6,s38,b+3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1663,4,f39,b2,b+2,f#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1664,4,b28,f1,f2,f+3,b3,z3,b#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1665,"4n,",6,b29,f2,b3,b,b3,f3,b2,f3,b3,b3,b3,f3,b1,f3n#,,,,,,,,,,,,,,,,,,,,,,,,
1666,5,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1667,5,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1668,4,b3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1669,"4w,",5,f28,f2,f3,b2,f2,f2,f1,f1,f2,b2,f1,f1,f3,s3,b1,f3n@,,,,,,,,,,,,,,,,,,,,,,
1670,6,f27,u3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1671,4,f19,f3,b3,b2,f2,b2,f2,b3,f3,b2,f1,f1,f2*,,,,,,,,,,,,,,,,,,,,,,,,,,
1672,"4n,",6,f28,f3,s3,sn@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1673,6,s29,f1x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1674,"6n,",6w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1675,4,b39,f2,f1,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1676,"6n,",6,b27,f3,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1677,"6n,",4,b38,b3,b3,b3,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1678,"4n,",6,b37,s3,f1,f1,r2,b3,s2,f+3,b2,z3,m2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,
1679,6,s27,f+1,f3,z2,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680,5,f38,b1,f1,f3,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1681,c6,s28,f+3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1682,5,f29,f3,f2,f+3,b2,v^1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1683,6,s29,f3,s3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1684,4,f37,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1685,5,b1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686,5,f28,f2,f2,f3,b2,f1,f1,f1,f+3,s3,z1,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,
1687,4,b27,f+1x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1688,5,b17,f1,r2,f+3,s1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1689,5,f28,f1,f1,f1x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1690,"6d,",5,b29,f2,b2,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1691,4,b28,f1,f;2,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1692,6,b27,f+1,f3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1693,4,b29,f3,b1,f1,f1,f1,f2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1694,"c6n,",5n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1695,"4n,",4,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1696,"6n,",6,f27,f+3,b1,v1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1697,"4g,",5,b29,f!@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1698,4,r27,f+3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699,6,r27,u3,s+3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1700,6,b27,b1,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1701,"6n,",5n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1702,c6,b3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1703,4,b29,f2,b3,b3,f3,b3,f3,f2,b2,f2,b2,f!@,,,,,,,,,,,,,,,,,,,,,,,,,,,
1704,6,b27,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1705,"4n,",4,b28,f1,r1,f1,f2,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1706,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1707,"6d,",5,b28,f2,f2,f3,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1708,"4+d,",6,b27,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709,4,b28,f;1,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710,"6d,",4,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711,5,f!#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1712,4,b38,f1,f1,f3,s3,b3,s3,f3,s1,f3,s3,o3,b2,f2,f3w@,,,,,,,,,,,,,,,,,,,,,,,,
1713,"4w,",6,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1714,4,b29,f3,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1715,"6n,",5,f19,f2,b3,b3,b3,b3,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1716,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1717,5,b28,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1718,4,b28,f3,b2,f2,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1719,4+,f2,z3,b3,z^1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720,5,b27,f1,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1721,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1722,6,f38,f3,b2,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723,"6d,",4,f29,f+3,m1,f1,f2,f2,f1,f1,f2,b3,f1,f1,f2,b2,b1,f2,f3,s2,f1w@,,,,,,,,,,,,,,,,,,,
1724,"4n,",4,b28,f1,f1,f+3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1725,5,b29,f1,f2,b3,s2,f1,f1,f2,b3,s3,f+1,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,
1726,4,b37,b3,b3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1727,"4n,",6,b37,f3,s1,f1,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1728,"4n,",4,b29,f1,f2,f2,s3,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1729,"c4n,",6,b28,b3,b2,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1730,"4n,",4,b37,b3,b3,b3,b3,b3,b3,f3,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1731,6,b28,f1,f2,f2,f2,f2,f3,b3,b2,f3,b3,b3,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,
1732,6,f29,f2,f1,f1,r2,f-3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1733,6,s28,u3,y-3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1734,"4w,",5,f18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1735,6,b38,f+3,m2,f2,f+3,m1,o1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1736,4,b28,f1,f3,b2,f1,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737,"4+w,",5,f29,f2,f3,b2,f1,f1,u3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738,"5d,",6,b27,f+1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1739,4,b37,f2,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1740,6,b28,b3,b2,f3,b3,b3,b3,b3,b2,f!@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1741,4,b28,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742,"4w,",6,b28,f2,b2,f2,b;2,f3,b1,r;2,f+3,s3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743,4,b28,f+1,f2,v3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1744,"4w,",6,b29,f2,b2,f2,b2,b2,b2,f1,f3,b2,f1,r3,f3,f1n#,,,,,,,,,,,,,,,,,,,,,,,,
1745,6,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1746,"5d,",5,f18,f2,f1,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1747,"4d,",4,b38,b3,b2,f3,b2,b3,b2,b3,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1748,4,f38,b3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1749,"4n,",4,b28,f1,f1,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1750,"6d,",5,b39,b3,s3,z2,l3,t1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1751,"4n,",4,b37,b2,f2,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752,"4n,",4w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1753,"4n,",5,b37,s3,s3,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1754,6,b28,b3,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1755,4,b29,f3,y3,y-3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1756,4,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1757,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1758,"4n,",6,b28,f2,f2,b3,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1759,4,b38,y1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1760,"6d,",4,f28,f;2,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
