,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
2215,"4w,",4,b38,b2,f1,f1,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2216,4,f29,f2,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2217,6,f38,f3,b3,b3,f1,rn#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2218,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2219,6,f29,f3,b1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2220,"6w,",6,b38,b3,s3,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2221,"4n,",4,b38,b3,b3,s3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2222,4,f29,f3,s3,b3,s3,f2,b3,b2,f1,f3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,
2223,6,f28,f1,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2224,6,b28,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2225,4,b37,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2226,6,b#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2227,4,bx#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2228,4,f29,b3,b2,f1,f1,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2229,"6d,",5,f28,f2,u1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2230,"4n,",5,rn#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2231,"6d,",5,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2232,4,s28,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233,"6d,",6,b28,b2,b3,b3,b3,b3,s2,r2,f3,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,
2234,4,b28,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2235,"4x,",6,b27,f;3,b3,b3,b1,r1,v3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2236,6,b3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2237,6+,r2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2238,4,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2239,"4w,",4,b39,f2,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2240,6,b28,f3,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2241,"6d,",4d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2242,5,f28,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2243,4,b28,f3,s3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2244,4,f18,f1,f+3,m2,o2,l2,o2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2245,6,f18,f1,f1,f3,b3,b3,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2246,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2247,"6n,",3,b28,b2,b2,b2,b2,s2,r3,s3,b3,b3,b3,b2,f2,f1,f2n@,,,,,,,,,,,,,,,,,,,,,
2248,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2249,4,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2250,"5d,",6,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2251,"6d,",4,b29,f2,b2,b2,s3,b3,b3,b3,b3,b3,b;1*,,,,,,,,,,,,,,,,,,,,,,,,,
2252,6,b28,f3,b3,b2,f1,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2253,4,b28,f3,b3,f3,b3,b2,b3,b3,b2,b2,s1,f1,f1,f3w@,,,,,,,,,,,,,,,,,,,,,,,
2254,"6d,",6,b28,f1,f2,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2255,"6w,",4,f1!#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2256,6,r29,f1,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2257,"6w,",5,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2258,"4n,",4,b3#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2259,4,f28,f2,b2,f2,b1,f1,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2260,"6w,",4,b28,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2261,6,b28,f1,f2,f3,b2,f3,b3,b3,s3,b3,b3,b2,f1,f3*,,,,,,,,,,,,,,,,,,,,,,,
2262,"6n,",4n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2263,"4d,",6,b38,b1,f1,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2264,"4n,",5n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2265,4,b28,b3,b2,f2,f3,s3,f;3,s2,f1,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,
2266,4+,r17,u-1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2267,4,b27,s3,b2,b2,f2,b2,f3,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2268,5,b38,b+3,s2,i3,m3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2269,6,s38,b3,b3,b3,b2,f1,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2270,4,b38,b3,s3,f1,f2,f3,b3,s3,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2271,4,f17,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2272,"4n,",6*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2273,4,f28,b3,s3,u1,l-3,m1,v1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2274,"4d,",5,b28,u1,r-3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2275,"4w,",5,b38,y3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2276,"6n,",4,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2277,6,b28,b2,f3,b3,b3,s2,f3,b3,b2,s2,f1,f;1,r-1,f3*,,,,,,,,,,,,,,,,,,,,,,,
2278,4,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2279,4,f28,f+2,s3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2280,6,f28,f1,r2,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2281,"6n,",4,f17,f1,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2282,4,b37,y3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2283,6,s38,b2,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2284,6,b27,b3,b2,f1,f2,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2285,"4w,",6,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2286,"6w,",5,b37,s3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2287,6,r28,f1,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2288,4,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2289,5,r27,i3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2290,4,r2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2291,4+,b28,i1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2292,"6d,",4,f29,bn#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2293,6,r27,f+3,m2,f1,f2,b3,b3,b2,f1,f1,f2,b3,s3,b1,f2d@,,,,,,,,,,,,,,,,,,,,,,
2294,5,b29,f2,b3,s3,b3,b3,b2,f1,r1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2295,6+,r2,z3,m2,o2,r1,r1,f1,f2,b3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2296,"4w,",5,b28,b3,b2,b3,b3,b2,f1,f2,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,
2297,4,b37,y3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2298,6,b1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2299,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2300,4,f28,f2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2301,4,b#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2302,6,b3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2303,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2304,"6x,",5,b38,b3,s#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2305,4,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2306,4,b38,f3,s2,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2307,"6w,",5,b38,s3,s3,s3,s3,b;2,y3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2308,6,f39,b1,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2309,6,b28,f2,b2,f3,b3,b2,f2,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2310,"4n,",5,f38,s3,b1,f1,f2,b2,b+3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2311,6,b28,b3,b3,b2,f2,f3,m2,o2*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2312,4,b3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2313,6,b37,y3,s-1,v=1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2314,6,f1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2315,"6n,",6,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2316,4,b28,f1,r3,b+3,b;1,s-3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2317,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2318,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2319,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2320,"4x,",5d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2321,6,b29,f3,s3,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2322,"6w,",4,b38,b3,b3,s3,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2323,4,r28,f3,s2,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2324,4,b29,f3,b3,f3,b3,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2325,6,s38,b3,s3,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2326,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2327,6,b28,f2,b2,b3,b3,s3,f1,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2328,6,f28,b2,b3,b2,s3,b3,b2,s3,b2,f1,f1,f2,b1,f2,f3d@,,,,,,,,,,,,,,,,,,,,,,
2329,"4w,",6,b17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2330,"4d,",6,f28,b3,f3,b2,f+1,f2,v3,b#,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2331,"6n,",4,f18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2332,6,r17,r+3,m3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2333,5,b28,b3,b3,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2334,4,b38,b+1,r2,h3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2336,4+,b2,z3,b;1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2337,6,b27,f+1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2338,6,r2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2339,6,b28,f1,f2,f3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2340,"4d,",5,b28,b2,b2,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2341,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2342,6,f29,f2,f2,b2,f+3,b2,v3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2343,6,s29,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2344,"4n,",4,b28,b2,b3,b2,b2,f3,b3,s2,f1,f3,b3,b3,f3w@,,,,,,,,,,,,,,,,,,,,,,,
2345,6,r28,f1,r2,b3,b3,b3,s3,b3,b;1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2346,"4n,",6,f28,f3,s2,f1,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2347,4,f28,f+3,s3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2348,"4n,",5,b28,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2349,6,b27,s3,s3,b3,b2,f3,b2,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2350,"6d,",4,b38,b3,b3,s3,u1,y+2,r-1,v2,f3,z3,m1,f3,b3,b3,b3w@,,,,,,,,,,,,,,,,,,,,,
2351,6,b37,s3,f3,b3,b3,b3,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2352,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353,4,r1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2354,6,r28,f3,s3,f3,s2,f1,f#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2355,6,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2356,"4n,",4,b38,b3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2357,6,b38,b;1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2358,4,r28,f3,s2,f1,f1,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2359,4,b28,f3,b2,f3,b2,f2,b1,f2,b2,f1,f1,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,
2360,"4d,",6,b28,b2,f1,f3,b+;1,f1,v#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2361,6,f38,b3,s3,b3,s2,r+1,f1,v3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2362,"6w,",6w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2363,"4n,",6,b37,b3,b3,b2,f2,f1,f3,b3,s1,f1,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,
2364,"4n,",4,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2365,"6n,",5,b29,b3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2366,4,b29,f2,f2,f2,f3,s2,f+1,l2,o1,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367,"4n,",4+,f2,z3,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2368,"6n,",6,f37,b3,b3,b2,f2,f2,b3,b1,l2,v3w@,,,,,,,,,,,,,,,,,,,,,,,,,,
2369,"6g,",4d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2370,"6d,",6,b27,f1,f1,f3,b3,b3,b3,b2,f1,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,
2371,6,f28,f3,s2,f+3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2372,4,f27,f+3,b1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2373,6,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2374,"6n,",6,b28,f2,f1,f2,b2,b3,b3,b3,b3,b3,b1,l2,f+3,m3,o3n@,,,,,,,,,,,,,,,,,,,,,
2375,"6d,",5,b38,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2376,4,f38,b3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2377,"4n,",4,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2378,"6d,",6,f28,f2,b2,f2,b3,b2,f1,f1,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,
2379,5,s2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2380,"5d,",6,b19,f1,f1,f1,f+3,s2,v^3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381,"6d,",5,b28,f3,b3,f1,f2,f+1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2382,"6d,",4,f39,b2,b2,f1,r1,f1,r3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2383,"4x,",4+,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2384,6,b27,f+3,b2,v1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2385,"6w,",4,b39,b3,f2,b2,f3,b2,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2386,6,s27,f+3,m2,o2,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2387,6,r28,f+3,s2,z1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2388,6,b28,f1,f1,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2389,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2390,"4d,",5,f28,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2391,"4d,",4,b28,f+3,s1,v1,f1,f#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2392,5,s28,f3,b3,b3,s3,u3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2393,"5d,",5d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2394,"6d,",5n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2395,c5,s38,b2,b3,s3,f3,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2396,5,s27,f3,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2397,"6d,",4,b37,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2398,"4n,",6,f27,f1,f1,f1,f+3,s3,z3,m2,o1*,,,,,,,,,,,,,,,,,,,,,,,,,,,
2399,4,s28,f3,s3,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2400,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2401,c6,f29,f3,b3,f1,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2402,4,r28,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2403,"6+d,",5,b37,b2,b2,f1,f1,f2,b3,s1,f2,b3,s2,f+3,b1,v1*,,,,,,,,,,,,,,,,,,,,,,
2404,6,s28,f3,b3,f2,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2405,5,s3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2406,5,s2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2407,"4d,",5n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2408,6,b28,b2,b3,b3,b3,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2409,5,s38,f3,s3,f1,f2,f2,b1,r2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2410,4,f17,f1,f1,f2,b3,b2,b2,b2,b3,b2,f2,f1,f2,s2,f+1,f3*,,,,,,,,,,,,,,,,,,,,,
2411,"6d,",5,b37,f2,b3,u2,r+2,m2,z2,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2412,6,b27,f1,f2,f1,f1,f3,b2,s2,f1,f2,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,
2413,4,s37,b+3,m2,f2,f3,b3,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2414,"4w,",4,f28,b2,b2,f3,b2,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2415,4,b28,f1,f2,b3,s3,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2416,4,r27,b+3,m3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2417,5,b28,f3,b3,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2418,4,r18,f1,f2,b2,f2,f2,b3,b3,b2,b2,f1,f1,f2,b2,b3,b3,b2,f2,b3,b3,b1,f1,f1,f1,f2,s2,f1,f2,b3,s3,f1,f3x#,,,,,
2419,5,s27,f+1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2420,"6n,",6,b27,f3,b2,f1,f1,f3,b3,s3,s2,s3n@,,,,,,,,,,,,,,,,,,,,,,,,,,
2421,6,f28,f+1,f#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2422,"4w,",5,b38,b3,b2,f3,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2423,"4n,",6,f39C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2424,5,b29,f3,b2,b3,f1,r1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2425,4,s1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2426,4,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2427,"6+w,",5,f28,f2,f2,b2,b3,b3,f1,f1,f+3,s3d#,,,,,,,,,,,,,,,,,,,,,,,,,,
2428,5,b29,f2,f3,s3,f3,s3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2429,"6x,",4,b29,f2,f3,b3,f3,b3,f3,b3,b3,b3,s3,f1,f2,b3,b2,b2,f3,b3,b3,b2,f1,f1,r2d#,,,,,,,,,,,,,
2430,"4n,",6,b18,f1,f2,f2,f2,f2,f3,b2,f+3,s2,z3w@,,,,,,,,,,,,,,,,,,,,,,,,,
2431,6,r27,f+1,f1,v^3,s2,v2*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2432,6,s29,f2,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2433,5,s29,f3,b3,f3,b1,l3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2434,"6d,",5,b28,f3,s3,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2435,6,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2436,"4x,",6,b18,f1,f2,b1,f3,b3,s2,f2,f2,f2,f1,f2,b1,f2,f3w@,,,,,,,,,,,,,,,,,,,,,
2437,4,s37,s;3,s2,f3,s3,s2,f2,f2,b3,b1,r1,f+3,s2,z1,f1*,,,,,,,,,,,,,,,,,,,,,,
2438,"6d,",5,f28,f2,b3,b2,b3,b2,b2,f3,b3,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,
2439,"4n,",5,b38,b3,b3,b3,b3,b2,f2,b2,b2,b2,b2,f2,f3n@,,,,,,,,,,,,,,,,,,,,,,,
2440,6,s28,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441,"5n,",5,b28,f3,b3,b3,b3,b2,f1,f2,f2,f3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,
2442,6,b28,f3,s2,f1,f2,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443,6,r28,f+3,s3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444,"6+x,",6,b28,b+3,s2,v1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445,4+,s2,v1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446,6,s27,f+2,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2447,4,s38,f3,s2,f+3,b3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448,"6d,",5,b28,f1,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449,"6d,",5,b38,f2,f3,b3,s1,f1,f3,s2,f+3,b3,z^3*,,,,,,,,,,,,,,,,,,,,,,,,,
2450,4,r38,b+1,r2,z3x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451,"4n,",4+,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452,6,s29,f3,b2,f2,f2,f1,f1,f2,b3,s3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,
2453,4,s28,f3,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454,6,s29,f1,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455,4,s29,f3,s2,f2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456,"cc4x,",6,b29,f2,f2,f1,f1,f2,b3,b1,r1,f1,f1,f3,s3,f1n@,,,,,,,,,,,,,,,,,,,,,,
2457,6,r28,f2,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458,6,s29,f3,s3,f!@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459,"4d,",4,b29,f1,r2,f+3,b3,z^1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460,"6d,",4,f28,f3,s1,f2,b3,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461,5,s2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462,5,s29,f1,f2,y1,f-3,m3,p^3,s1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463,6,r29,f1,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464,4,r19,f1,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465,6,f#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466,4,f39,b3,b1x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467,"4+x,",4,b38,f3,s2,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
