,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
251,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,"4d,",5,b37,b3,b3,s2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,"4n,",4n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,6,f18,f1,f2,f1,f2,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,"4w,",5,b29,b2,b1,f1,f3,b3,b2,f3,b3,b3,b3,b2,f3,b2,f1,f1n@,,,,,,,,,,,,,,,,,,,,,,
256,"5d,",4,b37,b2,b3,b3,b3,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,6,s28,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,4,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,"4n,",6,b1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,"4x,",4,b38,b3,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,"4n,",4*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,"4d,",4,f28,f2,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,6,f29,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,6,b27,u2,y1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,"4n,",5*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,4,f28,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,"4w,",5,b28,f2,b2,f1,f1,f1,f2,f3,b2,f1,f1,f1,r2,f3,b3,b2,f1,f1,f2,b2,b2,b3,s3,f3w@,,,,,,,,,,,,,,
268,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,4,bw#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,4,f28,b2,f+1,f3,z2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,4,f18,f2,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,4,b38,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,"4d,",6,b3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,6,f37,b+1,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,6,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,"4d,",4,b38,b3,b3,b2,b3,b3,b3,b3,b2,f3,s2,f3,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,
278,6,b38,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,4,b#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,"6w,",4n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,6,f38,b3,s2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,"4x,",4,f27,b3,s2,y1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,"4d,",4,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,6,b27,f+1,f2,o=1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,4,b28,f2,f2,f2,b2,b2,b2,f+3,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,"4x,",5,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,5,b28,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,"6d,",6,b28,f1,f2,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,6,f3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,6,b27,b+3,b2,f2,f3,b3,b2,f1,r1,f1,f1,f2,s3,b2,f1,f2,s3,b3,b3,b2,f1,f1,f1,u1,r-3n@,,,,,,,,,,,,,,
291,5,f28,f3,s3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,4,f29,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,4,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,4,f18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,4,b37,b+3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,"4w,",4d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,"4n,",4,b27,f1,f2,f+3,b3,z1,l2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,6,b39,b1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,"4n,",4,f38,b3,s3,y3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,"6x,",6,f28,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,5,f28,f1,f1,f2,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,"6d,",5,f28,f1,f1x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,"4d,",4,f37,b3,b2,b2,f2,f2,f3,b2,u3,b+1,f1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,"6d,",5,f28,f3,b2,f1,f1,f2,b1,f1,f2,f3,b2,f1,f1,f2,b1,f3n#,,,,,,,,,,,,,,,,,,,,,,
306,"6n,",4,b3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,4,f38,b2,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,"4n,",4,b38,b2,b2,b2,b2,f2,f1,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,"4w,",6,b17,f1,f1,f1,f2,b3x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,6,s17,f3x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,"6n,",4,b28,f3,b3,f2,b3,b3,b2,f1,f2,f3,b2,f1,f#,,,,,,,,,,,,,,,,,,,,,,,,,
313,4,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,4,b28,f3,b3,b1,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,"6d,",6,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,6,f37,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,4,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,"4x,",4,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,"4n,",5,b28,b2,b3,b3,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,"6d,",4d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,"6w,",5,b3!@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,"4n,",6,f28,f1,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,6,b28,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,4,f28,f3,s2,f3,b3,b3,b3,b3,s1,f3,b3,s2,f+3d@,,,,,,,,,,,,,,,,,,,,,,,,,,
325,4,b29,b2,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,6,s38,b3,s2,y1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,"4d,",4n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,"4n,",6w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,4,f3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,4,b27,b1,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,6+,f#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,"6+w,",5,b29,b3,b3,b3,b3,b2,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,4,b37,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,"4+*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,6,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,6,b1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,"6d,",4+,b1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,4,f#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,6,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,6+,s2,v1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,6,s1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,6,f#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,"6w,",4,b37,f3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,c6,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,4,f17,f+3,m2,v1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,c4,b39,b3,s1,f1,f3,b3,b3,b1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,5,b27,f1,f3,b3,b3,f3,s3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,4,s27,f+3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,"6d,",5,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,6,s#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,4,b#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,6,s28,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,4+,s27,z3,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,6,m3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,5,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,4,s28,f1,r2,j2,m3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,"c6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,5,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,6,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,"6x,",4+,b2,z1,l2*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,"4+*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,"4w,",5,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,5,b18,f+3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,"5d,",5,f28,f3,b3,f3,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,"6w,",6,f38,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,c6,b28,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,"4+*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,6,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,4,f37,i3,i1,l3,l3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,"4d,",5+,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,5,s27,f+3,b2,z3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,6,f#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,"6n,",4,f38,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,4,b37,b+1,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,"6w,",4,b38,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,6,b27,f+1,f3,z3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,"6w,",6,f38;,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,4,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,"6n,",4,b18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,6,b28,f+3,b3,z1,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,"c4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,"4x,",4,s37,b+3,b3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,6,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,6,b28,u3,i3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,6,r28,f+1,f1,v3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,5,b3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,6,f27,r1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,4+,r27,v3,m1,o1,f3,u3;*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,6,r38,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,5,s37,b-3,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,4+,b37,i1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,4,f#!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,4,b39,f3,b3,f3,b1,f3,b3,b3,b3,b3,b3,b3,b3,b3,f3w@,,,,,,,,,,,,,,,,,,,,,,,,
405,"6n,",5,b18,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,4,b39,t3,f1,f1,f1,f2,f3,b3,b3,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,c4,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,"4x,",4,b18,f2,f+1,f#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,"6d,",c4,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,6,b1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,6,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,6,f28,f1,r2,f+1,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,"6d,",4,r38,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,"4n,",6d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,"4n,",4+,b2,z3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,4+,f39!*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,6,f38,b3,b3,b3,f1,r2,f+3,b3,z2*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,6,b38,y1,h1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,"4n,",4+,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,"6d,",6*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,"Q,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,6,b+2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,"6d,",4,f39,b3,f1,f1,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,6,r2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,"6n,",4,b39,b3,f3,b3,y3,i3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,6,b27,f-3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,"5n,",6,f38,s3,f+1,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,"6d,",4+,f!@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,"4n,",5,f28,f2,f3,b3,s3,f1,f2,f1,f1,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,5+,r3,z3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,6,f28,f3,b3,f1,f3,y3,i3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,4,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,6,m3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,"6d,",6,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,"6n,",4+,b2,v1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,4+,f2,h^3,i1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,"6x,",5,b1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,c6,s27,f+3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,4,b39,f3,f1,f#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,6,f29,f1,f1,f+3,m2,o1,f1,v3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,"6d,",5d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,6,s#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,"6n,",4+,b2,z1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,6,s27,h1,f3,z3,i1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,4,s+39,b1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,4+,r3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,6,b27,f-1,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,4,s38,f+1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,6,b37,y3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,"4w,",5,b28,f+3,b3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,"c6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,4,f#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,6,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,4,f28,h3,m3,o=3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,4+,b37,h1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,"6d,",4+n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,"6d,",4,b39,f3,b3,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,"4w,",4,f39,b3,f3,b3,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,4,b27,f-1,t#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,4,r27,f-2,m3,l2,o3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,"4d,",5,f19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,6,s38,f+1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,5,f2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,6,bn#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,4,b27,f+3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,4,r28,f+3,s1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,6,f19,f2,f+3,b3,z1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,c6,s#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,6,f17,f+3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,4,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,"4w,",6,f38,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,6,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,4,f29,f3,s3,f1,f1,f+1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,6,f38,f1,f2,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,4,r37,f+1,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,6,f38,b3,f3,b1,f3,s3,t3,f3,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,"c6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,"6n,",4+,f2,z3,b1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,4,m2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,"6n,",4d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,"6d,",5,b18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,6,r19,f1,f2,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,4,l2,o1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,4,r28,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,6,s27,r1,f3,b-1,l1,o3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,"6d,",4+,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,6,b#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,6+,f28,i3,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,"6n,",5,b28,f3,b1,f1,f+3,b2,v^1,h3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,"6n,",4,f28,f1,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,"6d,",5,b37,f1,f1,f1,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,"4n,",6,f3,z3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,5,s27,f+3,b3,z1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,"6d,",6,b#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512,"6d,",4+,b2,v3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,"4w,",4n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514,6,r27,u3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,4,l2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,"4n,",5,b39,b3,b1,r1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,"6d,",4,b38,f1,f1,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
