,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43
237,6,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,4,f17,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,6,f39,b39,f38,b39,f27,f38,b28,b28,f28,f18,f19,f28,f28,r18,f+38,b3,z18*,,,,,,,,,,,,,,,,,,,,,,,,,,
240,"4x,",6n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,4,b37,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,4,f29,b37w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,6,f38,f19,f;27,f+39,b37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,"6n,",5,f27,f38,s29,f+38,s1,v17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,c4,b38,b37,f+18,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,"6n,",4,f17,f17,r3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,4,b37,b18,f17w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,4,r3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,5,b29,f17,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,6,f38,s39,f37,s19w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,"4w,",4,f27,f28,b29,f17,f38,b28,f17,f19,f29,s38,s28,f39,s27,f+19,l2,o37,b3,z17*,,,,,,,,,,,,,,,,,,,,,,,,
252,4,s38,f39,b1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,6,b3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,4,f18,f+38,m2,o17w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,6,f28,f+39,m18,f28,b38,s37,b+29,l3,o17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,6,b29,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,"4w,",6,f27,f38,b29,b38,s39,f38,b38,b37,s19,f18,f17,f39,b38,b39,s18,f38,b38,s37,f+18,f3n#,,,,,,,,,,,,,,,,,,,,,,
258,5,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,6,f39,b28,f38,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,"6d,",4n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,"5n,",4,b37,f+19,l2,o37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,4,f27,f+38,b2,z29,f2,z18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,4,f29,f29,b38,f38,b38,b27,f18,f27,f+39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,4,s37,f+39,m1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,"4n,",4,f17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,"6n,",6,f17,f28,f29,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,5,b38,b39,s18,f17,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,4,r27,f+38,m28,o=37w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,4,s1#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,"4w,",6,f19,r2,j=+19,f1,v#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,4,b37,b-28*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,"4n,",5,b19,f18,f39,b;29,s39,f19,r27,f-19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,"4e,",c6,f37,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,"4+w,",4,f18,f17,r3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,"5d,",6,f28,f+39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,"5n,",6d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,"4n,",5,b38,b28,f29,f27,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,6,s29,f+38,m18,o=17,l38w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,"6n,",4*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,6,s2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,5,f39,f29,f28,f19w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,6,b27,f+18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,5,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,5,b17,f19,f29,f19w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,6,f27,f+38,b18w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,"4n,",5,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,6,f28,f+38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,"4+w,",6,b29,b28,f18,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,6,f3x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,"4+*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,"4n,",4,f28,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,4,b37,f+19,f#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,"4w,",6,s19,f+38,b3,z17,f19w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,5,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,4,f28,f+28,s2,v^1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,"6d,",4,b29,f19,f37,f39,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,"6n,",4+,f2,z^37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,4+,b1,v19w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,4,r#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,"4n,",6,f28,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,6,f29,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,6,s29,f38,f38,f29,f17,f28,f18,f!3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,"4+n,",5,f28,f38,b38,f38,s29,f+37,s1,v17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,"4n,",6,f28,f27,s39,f37,b39,b28,f38,b39,f19,f18,f18,f27,f19,f27,f+19,f37,i29,f1x#,,,,,,,,,,,,,,,,,,,,,,,,
311,4+,f2,z3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,4,b28,f28,f17,f39,s39,f17,f18w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,"4w,",4,f19,f29,b28,f38,b27,f+19,f1,v^37,b-3,z17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,"6n,",6,f19,f38,f37,s1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,4,f17,f+29,b3,z^37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,"4w,",4,b37,b38,s18,f+38,b39w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,"4w,",5,b28,b28,b29,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,"6w,",6,f19,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,4,f39,b39,s3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,"4+n,",4,b39,f28,f28,b38,s38,f39,b38,s19,f28,b38,s39,f+19,r27,f-19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,"6w,",4,f28,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,"5+d,",4,b37,s18,f!3x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,"4w,",4,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,4,b39,f39,b+18,r17,h^27,m-3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,"6n,",6,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,5+,b3,z29,f1,v^37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,5,b1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,"4n,",5,b27,f19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,"6n,",6,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,4,f29,b37,s38,f18,f19,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,5+,b27,h^37,b-1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,"4w,",6,b38,b29,f27,f18,f38,b38,b38,s18,f38,s38,s39,f19,r2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,4,b37,s19,f17,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,6,b18,f18,f28,b39,b37,y1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,"c6+w,",4,b37,f18,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,6,b38,s28,f17,f19,f28,f+38,b1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,6,b18,f38,b38,b19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,"4+w,",5n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,"4+n,",5,f29,f28,f18,f18,f39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,4+,b27,h^17,f-1,v27*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,6,m1x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,5,f27,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,6,s27,f+18,l19,l2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,4,s39,f37,b38,b38,s18,f17,f19,f29,f28,f37,s;18,r29,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,"6n,",5,f18,f28,b38,b39,f27,f+18,f1,v37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,4,b27,b39,b27,b+18,f3,z1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,6,s39,f!3x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,4,s39w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,4,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,"4n,",4,b38,b38,s28,f+37,s2,z^37,b-18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,"6n,",5,f29,f28,f19,f29,f39,b27,f18,f37w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,6,f27,f+37,m2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,"4+n,",5,b28,b+39,s2,z17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,"6n,",5,f17,r18,f+27,m3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,4+,f1,v37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,6,f29,b38,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,4+,f2,z38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,4,b37,s39,s18,r28,f+38,b3,z2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,"6d,",4,f17,f37w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,"4x,",6,f29,f18,f39,b28,f38,b37,s37,s19,f17,f1x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,"4n,",4,f28,f;38,f37,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,6+,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,"6d,",4,f27,f38,b39,b28,f38,b28,f29,f19,f28,f38,b38,s38,f38,s19,f28,b+18,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,
366,5,b38,b19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,"6n,",4,f37,b;28,f18,f38,b+39,b37,i#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,"6n,",5,b29,b28,f18,f28,f28,b38,s28,s39,s39,s29,f18,f17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,"c4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,"6x,",6n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,c6+,f27,f-39,b38,s17,f+38,b38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,4,f#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,6+,f39w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,"6n,",6,s2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,"4+w,",6,f28,f28,f27,f37,f38,b38,s39,s19,f38,b39,s38,f+39,s1,v39,s1,v27,b-19*,,,,,,,,,,,,,,,,,,,,,,,,,
377,4,b37,s39,f18,f19,f28,b+38,s2,z18,l1,v37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,"6w,",4,f37,b29,f19,f29,f39,b39,f38,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,4,f28,f28,b38,b38,s38,s38,f38,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,4,b3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,"4n,",6,f18,f37,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,"4w,",c4,f28,f+38,s17,f-18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,4,b1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,6,b28,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,"6n,",4n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,"5d,",6,b27,f+19,l3,z28,f2,v38w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,5+,b2,z38,b18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,"6w,",5,f29,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,4,s2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,4+,l2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,"c6n,",6,f27,f18,f18,f17,f19w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,6,b3#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,"6w,",6,f28,f19,f19,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,4+,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,"6n,",6n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,4+,f2,z38,m3,o18,f2,v38,b2,z17,l2,p17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,4,b38,s18,f18,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,"6w,",6+,b27,s-39,m3,o17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,"4+n,",6,f29,f17,f39,b27,f18,f18,r28,f+39,m1,v38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,c6,f18w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,4+,b3,z18,f;39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,4,f19,f27,s+39,m3,o37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,"6n,",5,f18,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,"4n,",5,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,6,r27,f+38,m1,o17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,"6w,",4,f37w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,6,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,6,b1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,4,b29,f19,f29,f39,s19,f19w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,6,m1x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,"6d,",4,f17,r27,f+19,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,"4n,",4,b37,b+18,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,"4+w,",6,f27,f18,f18,f17,f;19,f!3x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,"4n,",5,f38,b38w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,4+,f1x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,6,f28,b+38,s2,v18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,c4+,l27,o37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,6,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,5,f3x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,"4n,",6,b;28,s38,s39,s19w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,"6n,",5,b29,f29,f38,b38,b39,s28,f18,f18,f29,b18w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,"6d,",4,f28,f38,b29,f39,b38,s38,s18,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,"6n,",6,f27,s1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,c4+,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,"6n,",5,f29,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,"4w,",6,f27,f37,b37,b;37,b-18,l2,o38,b;18,r19,f28,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,"6n,",4,f28,f38,b29,f17,f27,f38,b38,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,"c6#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,"6d,",5,f17,f28,b27,b17,f17,f38,b29,f37,b39,b38,s18,f39,b29,b28,f19,f28,f19w@,,,,,,,,,,,,,,,,,,,,,,,,,
436,4,f29,b38,b29,b29,b18,f19,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,5+,b27,i29,f39w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,6,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,4+,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,6,f29,f37,f19,f29,f39,b38,f+19,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,"5n,",5,f18,f39,b38w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,"6w,",5,f29,f39,b28,f+38,b2,v18,f19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,"6n,",6,f17,f18,f18,f28,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,6,r27,f+38,m2,o27,m1,o18,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,4,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,"6d,",5d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,6,b37,b28,b39,b29,f39w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,6,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,6,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,"6x,",5,b29,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,"5n,",4,b39,f38,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,5,b17,f+39,m37,o37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,"5n,",4,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,6,b39,b27,f+18,f2,z39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,5,b39,f38,b38,b+19,f3,z37,s1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,"4w,",5,f29,b17,f29,f17,r39,f39w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,"6x,",5,f28,b39,s28,f39,b39,b29,f38,b37,s27,f+19,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,"5n,",5,b29,f19w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,4,b39,b28,f3x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,"4w,",4,f19w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,"6d,",6,f39w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,4,f1#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,6,f28,f19,f29,f19,f27,b38,s29,f38,b28,f19,f19,f39,b18,f18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,5,b29,f38,b28,b28,f+38,s1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,4,s27,f-19w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,"6n,",6,s27,f+38,b1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,4,b39,f38,b38,b38,b38,b39,b39,b39,b28,f19,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,"6x,",5,b29,f19,f27,f+;39,b39w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,4,m2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,"6d,",5,f29,f18,f18,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,5,b38,s39,f39,b28,f19,f18,f18,f19,f29,b37,b37,s37,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
