,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
1252,4,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1253,6,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1254,"6n,",5,b28,b3,b2,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1255,"5n,",5,s29,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1256,"5d,",5,f38,b3,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1257,"5n,",5n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1258,"6w,",6,b29,b3,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1259,6,r28,b3,s3,b3,b3,b1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1260,4,r27,b3,s2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1261,"5d,",5,b28,b1n*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1262,5,s27,v3,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1263,"5d,",6,b29,f1,f2,b2,f1,f2,b2,b1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1264,4,s27,z1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1265,6,s28,b1,f2,f3,b3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1266,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1267,4,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1268,"6d,",5,f29,f2,f2,f3,b2,f1,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1269,"6n,",5,b28,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1270,6,f27,f3,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1271,6,b17,f-1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1272,"6d,",6,s38,b1,f1,f1,f1,f1,f3,s2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1273,6,r27,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1274,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1275,"4n,",6,r38,b2,b1,f1,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1276,5,f28,s3,v1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1277,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1278,"5d,",6,b27,b3,b2,b1,f3,s2,b3,b1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1279,6,r28,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1280,4,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1281,"6d,",5,b2#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1282,6,b27,b3,b3,b3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1283,4,b3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1284,4,r37,b3,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1285,6,r#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1286,"6n,",6,b#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1287,4,b28,f1,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1288,4,r28,f1,r3,b3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1289,"6n,",5,s28,b3,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1290,5,f29,f3,b3,b2,f3,r1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1291,"6#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1292,5,f28,f1,f1,f2,f1,r2,f2,b2,b2,f1,f1,f2,b2,b3,b2,b1,f1,f1,f1,f3,b1,r3,b3,b3,b1,b1,f3*,,,,,,,,,,
1293,6,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1294,6,r19,f3,b3,b3,b3,b3,b1,f1,f3,b1,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,
1295,4,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1296,5,b28,b3,b3,b1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1297,"6x,",5,b27,f2,f3,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1298,4,r#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1299,4,s27,o1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1300,6,s28,f3,b3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1301,6,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1302,"6n,",6,b27,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1303,4,b27,b+3,b2,v1,f2,z1,b3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1304,5,f27,f3,b1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1305,6,f28,f3,b2,f2,f3,b3,b3,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1306,5,f27,f2,b3,b2,b2,f2,b1,f2,f1,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,
1307,6,r27,b-3,b1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1308,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1309,5,r2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1310,"6d,",5d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1311,"5n,",5,s28,b1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1312,4,b19,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1313,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1314,6,f29d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1315,4,b17,f1,s2,f3,b+1,f1,i3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1316,4,f18,f1,s3,b3,f3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1317,"6n,",6,f29,b2,f+3,b2,v1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1318,4,f1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1319,4,s18,f+3,l3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1320,"6x,",4,f29,f3,b1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1321,6,r28,f1,f2,f2,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1322,"4#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1323,"6d,",4,b28,f+3,s2,z1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1324,"6d,",5,f28,f2,f3,s2,f+1,f2,v3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1325,"6w,",4,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1326,4,s27,f+1,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1327,4,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1328,"4d,",4*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1329,"6#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1330,6,b1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1331,"4w,",5,f28,f2,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1332,"c6n,",6,f28,b1,s3,f3,f2,f2,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1333,"4n,",6#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1334,6,f38,b3,f+1,r2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1335,"6#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1336,"4#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1337,"5d,",6,b18,f1,f1,f2,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1338,"6d,",4n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1339,"6w,",4,f1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1340,"4d,",5#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1341,4,f37,r3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1342,4+,s3,v1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1343,6,f29,f;2,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1344,"6w,",5,b17,f1,b1,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1345,"4w,",5,f28,f2,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1346,"4w,",4d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1347,"6#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1348,"6w,",4,f28,f1,b!#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1349,4,l1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1350,6+,f27,i1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1351,6+,b17,z3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1352,"4w,",5,b38,f3,b1,b1,f1,b2,b2,f2,f3,r2,f+1,s2,z3*,,,,,,,,,,,,,,,,,,,,,,,
1353,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1354,"4n,",6d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1355,"4#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1356,"5n,",4,b28,f2,f2,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1357,"6n,",5,b17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1358,"4n,",6,b18,f1,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1359,"6w,",6,f2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1360,"4d,",6,b28,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1361,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1362,6,b37,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1363,"6d,",4,b28,f2,f1,f1,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1364,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1365,6,s2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1366,"5d,",5,f3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1367,"4x,",6,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1368,4,s1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1369,4,s28,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1370,"4n,",4,f28,f2,b!@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1371,4,s19,f3,f2,f1,b1,f1,b+3,s2,v1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1372,"4#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1373,"6n,",5,b3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1374,"4d,",6,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1375,4,s18,f+1,f3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1376,6,b28,f1,f3,r#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1377,4,b27,f2,f3,f2,f2,f+1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1378,"4#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1379,"6d,",5,b#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1380,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1381,"4x,",4d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1382,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1383,"6d,",6,b27,f1,b2,f1,s1,f+3,l2,o3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1384,"4w,",6#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1385,"4#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1386,"6d,",5d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1387,6,s1x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1388,"4w,",6,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1389,"4n,",6,b19n1,f1n2,f3,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1390,"4w,",4,b27,b+1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1391,4,s29,f1,b1,f1,s3,f1,b2,f3,f1,f+3*,,,,,,,,,,,,,,,,,,,,,,,,,,,
1392,"4n,",4,f29,f2,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1393,"6#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1394,"6n,",6,b28,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1395,"6#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1396,"c4#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1397,"6x,",6,b18,b2,f1,b2,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1398,"4w,",5,b27,f!@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1399,"4n,",5,f29,f1,f3,f3,b1,b1,f1,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1400,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401,"6x,",4,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1402,"4w,",6*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1403,"c6#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1404,"5d,",6n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1405,"6n,",4,b29,b2,f2,f3,b3,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1406,"5d,",6,b39,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1407,"4#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1408,6,b28,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1409,"6d,",5,b17,f1,s3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1410,"4#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1411,"6d,",6,f28,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1412,"6n,",6n27,f1,b2,f+3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1413,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1414,6,b27,f2,f3,f3,b3,f3,f3,f3,s1x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1415,4,s27,f+1,f#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1416,4,f18,b+3,b1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1417,4,s38,f3,b2,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1418,4,s2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1419,4,r38,f1,b3,f;1,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1420,"6n,",4d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1421,"6n,",6,b18,f1,f3,b1,f2,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1422,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423,"4n,",4#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1424,"6w,",6,b27,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1425,"4w,",6,f28,b2,f3,f3,b#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1426,"6#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1427,6,f27,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1428,"4n,",6,b19,b2,f1,b1,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1429,"6d,",4,b38,f3,b2,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1430,4,f18,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1431,4,s28,b+1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1432,"4n,",5,f18,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1433,6,f38,f3,f2,b2,f3,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1434,6,b28,f2,f3,f3,b3,f3,b3,f3,b2,b1,f2,f3,s1,f3,s2n#,,,,,,,,,,,,,,,,,,,,,,
1435,5,r29,f3,b3,f3,b3,f3,b3,f3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1436,4,r29,f+3,m2,o-2,b1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1437,"4w,",6,f28,f1,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1438,5,b19,b2,f3,f3,f3,f2,f1,b1,f1,b2,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,
1439,"4n,",4,b28,b1,f1,b;2,f+3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1440,4,r28,f+3,s3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1441,"5n,",5,f27,f2,f1,b3,s2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1442,4,b1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1443,"6d,",4,f39,f1,b1,f1,b+3,s2,v2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1444,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1445,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1446,"6d,",5,f17,s3,f3,f3,f1,b2,f2,f2,f1,b1,f1,b1,f3,f3n@,,,,,,,,,,,,,,,,,,,,,,
1447,4,s28,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1448,4,f28,f3,s2,f3,b2,f3,b2,f3,s2,f-1*,,,,,,,,,,,,,,,,,,,,,,,,,,,
1449,"6d,",c5,b1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1450,6,s17,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1451,6,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1452,"4n,",5,b27,f1,b3,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1453,"4n,",5,b28,b2,f3,f;3,f3,b2,f1,f1,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454,4,f28,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1455,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1456,6,b27,f+3,f1,v#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1457,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1458,4,s18,b1,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1459,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1460,"6w,",5,f29,b2,s1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1461,"6d,",4,b29,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1462,6,s29,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1463,4,b18,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1464,"4d,",4,f38,s1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1465,6,f37,b3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1466,4,f19,f3,b3,f1,f1,b3,b1,s1,f1,b1,f1,b1,f3n#,,,,,,,,,,,,,,,,,,,,,,,,
1467,6,f28,f3,s2,f3,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1468,6,s1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1469,6,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1470,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1471,6,b37,f+1,b1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1472,"4n,",6,f27,s3,f3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1473,c5,f27,f+1,b3,z3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1474,"6n,",6,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1475,"5n,",5,f29,f3,b3,f3,f1,b1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1476,c4,s19,f+1,r2,v3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1477,6,s1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1478,4,b3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1479,6,s29,f+3,s3,v3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1480,4,b29,f1,f3,b2,f1,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1481,"4d,",6,b37,b2,b2,f+1,s3,z3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1482,6,f29,f1,b2,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1483,6,b18,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1484,"6n,",4+,b1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1485,4,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1486,5,f28,f3,b2,f3,b3,f3,b2,b2,f1,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,
1487,6,s18,f1,f2,f3,s2,f1,r2,f+3,m2,o=+1,r1,z3,b1n#,,,,,,,,,,,,,,,,,,,,,,,,
1488,"4n,",4,b18,b1,f2,f2,b3,f3,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1489,"4n,",5n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1490,5,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491,6,f28,f+1,b#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1492,"4x,",4,f39,b2,f3,b3,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1493,4,s28,f+3,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1494,"4n,",4,f37,s1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1495,6,f39,b2,f3,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1496,6,s28,j3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1497,5,f17,f1,f2,f3,b3,f3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1498,4,b18,b1,f1,b2,f3,f3,f1,b2,f+3,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,
1499,6,b18,b2,f1,b3,f3,f2,f1,b1,f+1,s3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500,4,s38,f3,s2,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1501,6,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1502,6+,s17,v1,s+3,f2,v2*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1503,"4n,",4,b18,f2,f2,f1,b2,f2,f1,f2,b1,f1,f3,s2,f3,b2,f3,s3,f3,b1w#,,,,,,,,,,,,,,,,,,
1504,6,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1505,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1506,4,f19,f2,f1,f1,b1,f3,r2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1507,"4w,",4,f38,f3,f3,f3,b3,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1508,4,s17,b-1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1509,6,b1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1510,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1511,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1512,"c4d,",5d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1513,"4d,",6,f38,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1514,"6w,",4,b28,f+1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1515,5,f28,f1,b1,f1,b2,f3,f3,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1516,"4w,",4,b17,f1,s3,f3,f2,f1,b1,f3x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1517,6,b27,f+3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1518,"6w,",6,f29,b3,f2,f+1,b3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1519,"4n,",5w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
