,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
5117,"4#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5118,"6+d,",6,f2,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5119,"4#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5120,4,f3,f2,f3,r2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5121,5,b2,f2,b1,b1,f3,f2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5122,"6+#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5123,"4+#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5124,"4n,",4d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5125,4+,s2,z1,r2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5126,6+,b2,v2,b-3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5127,"6n,",4,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5128,4,f2,f+2,s2,z1,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5129,"4+d,",5,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5130,6,b2,f2,b2,f3,b2,f2,b2,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5131,"4+#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5132,4+,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5133,4+,b2,u^2*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5134,"4w,",5,f2,b2,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5135,"6d,",5n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5136,"6w,",5,f2,b2,f1,b2,f2,b1,f2,b2,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,
5137,4+,b2,z1,r2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5138,4,f2,f2,b2,f2,f2,b2,b1,b2,f2,b3,s1,f1,f1,b2,f2,b3,s2,f1n@,,,,,,,,,,,,,,,,,,
5139,4+,b2,z1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5140,"4d,",4,b2,f1,b2,f1,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5141,6,b3,b1,b1,f2,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5142,"4d,",4,b2,f1,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5143,"4n,",6,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5144,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5145,6,b2,b2,f2,f2,f2,f2,f2,f2,f1,f2,b3,b2,b1,f2,f1,f3*,,,,,,,,,,,,,,,,,,,,
5146,4,b3,b2,b3,b2,y3,s-3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5147,"6d,",4w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5148,4,s2,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5149,"6d,",4n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5150,"4n,",4,f2,f2,b2,f1,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5151,6,r2,f+1,f;,v2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5152,"6n,",5,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5153,4,s3,b3,b3,b2,f2,b2,b2,b1,r2,f+3,s2d#,,,,,,,,,,,,,,,,,,,,,,,,,
5154,"4d,",5,f1,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5155,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5156,4,f1,f2,f2,b2,f3,s3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5157,"6#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5158,"6d,",6,b2,b1,f1,f1,u2,y^3,s-2,v2*,,,,,,,,,,,,,,,,,,,,,,,,,,,
5159,"6d,",4,b3,s3,f2,f1,r2,b3,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5160,"6#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5161,"6#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5162,6,r2,f3,s2,b2,f2,b2,f2,f3,s2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,
5163,5,r2,f3,s2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5164,"4#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5165,"4n,",6,b2,f2,f2,b2,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5166,"6n,",4,b3,b2,b3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5167,"6n,",6,b2,b3,b2,f2,f1,f1,r2,f1,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,
5168,"4n,",5,b3,s2,f+3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5169,"4d,",6,b1,r2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5170,"6#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5171,4,f2,f2,b2,f2,f2,f2,f2,f3,s3,s3,s2,f1,f2d@,,,,,,,,,,,,,,,,,,,,,,,
5172,6,r2,f1,r2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5173,4,f2,b2,s2,s3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5174,"6#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5175,4,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5176,"4#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5177,"4w,",6,b2,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5178,6,f2,b3,b2,f3,b2,f2,f1,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5179,4,f2,b3,b3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5180,"6#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5181,6,b2,f2,f2,u3,s-3,z2,v2*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5182,4,s2,f3,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5183,4,f2,f2,s3,s3,b2,b2,f2,f2,f2,f1,f2,f3d@,,,,,,,,,,,,,,,,,,,,,,,,
5184,"6n,",4,b2,b2,y2*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5185,"4#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5186,"4n,",4,s2,b1,f1,f2,b1,r2,f2,b2,f2,s2,f3w@,,,,,,,,,,,,,,,,,,,,,,,,
5187,"6#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5188,"4#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5189,"4n,",5,b2,f2,f2,f2,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5190,"4w,",4,b2,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191,"4n,",4#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5192,"4#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5193,"6d,",5,b2,b3,b3,b3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5194,"6n,",4n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5195,"4d,",6,b2,f1,f2,f2,f;3,s2,f2,f2,f2,f2,b3,s3,b1,r1,f2,f1,r2,b-3*,,,,,,,,,,,,,,,,,
5196,"5d,",5,b3,b2,b1,r2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5197,4,r2,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5198,"4n,",6,f2,r2,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5199,"4*,",6,f1,r1,f2,f1,r3,b3,b3,y1,r-3*,,,,,,,,,,,,,,,,,,,,,,,,,,
5200,"6w,",6,f1,r1,f2,f1,r3,b3,b3,y1,r-3*,,,,,,,,,,,,,,,,,,,,,,,,,,
5201,"4n,",6,b2,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5202,"6d,",4,b3,b2,b2,f2,f3,b3,b3,b3,b2,b2,f2,f2,f2,b2,b2,s2n@,,,,,,,,,,,,,,,,,,,
5203,"4w,",5,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5204,"6w,",4,b3,y3,y^3,z1,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5205,"6#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5206,"6n,",5,b3,b3,b2,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5207,"6w,",6,b2,f2,b2,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5208,"4d,",6,f2,f1,f1,f2,s2,f3,b2,f2,f2,f2,b2,b2,b2n@,,,,,,,,,,,,,,,,,,,,,,
5209,6,s2,f1,f2,f1,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5210,4,s3,y1,r-3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5211,6,b3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5212,"4w,",4,b2,b3,b2,f3,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5213,"6w,",6,b+2,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5214,4,b3,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5215,4,f2,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5216,"4d,",4,b2,b2,f2,s3,f1,r1,f1,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,
5217,"4n,",5,f2,b2,f3,s3,f2,f2,r2,f2*,,,,,,,,,,,,,,,,,,,,,,,,,,,
5218,"6#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5219,6,s2,b3,s;2,b2,f2,f2,f2,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5220,4,b2,b2,f3,s2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5221,6,b2,f2,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5222,4,b2,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5223,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5224,6,f2,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5225,4,f2,f3,b2,b3,b3,b1,r2,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5226,6,f2,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5227,"6#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5228,4,b2,f3,b3,y1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5229,"4n,",6,b2,b2,f1,f1,f3,b3,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5230,"6n,",6,f2,f2,f3,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5231,"4w,",5,b2,b3,b3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5232,6,b2,f2,f2,f2,f2,b2,y1,v-2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5233,"5w,",6,b2,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5234,"4n,",4,b2,f2,f2,f1,f3,s2,b3,s2,f3,s1w#,,,,,,,,,,,,,,,,,,,,,,,,,
5235,"6n,",4,f2,f2,f1,f1,f2,f1,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5236,4,s2,b1,r2,f+3,s2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5237,4,f1,r2,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5238,4,b2,y2,y^3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5239,"4n,",6,b2,f2,b3,b3,b;3,b3,b2,f2,f2,f3,s2,y1n@,,,,,,,,,,,,,,,,,,,,,,,
5240,6,r2,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5241,"6n,",6,b2,f1,f2,b+3,b3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5242,4,s2,f3,b2,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5243,6,s2,b3,b+3,s2,v1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5244,6,f1,r2,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5245,"6d,",6d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5246,"4n,",4#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5247,6,f2,f2,f2,f2,f1,f1,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5248,"4#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5249,4+,s2,z1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5250,5,b27,f1,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5251,"6d,",4,b37,b3,b3,b3,b2,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5252,"4d,",5,b28,b2,f2,f3,b3,b2,b3,b2,f2,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,
5253,5,f1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5254,4,f38w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5255,5,f17,f3,b2,f+3,b2,v^1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5256,"4d,",4,f39,b1,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5257,"4#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5258,"4n,",4,f28,f2,f2,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5259,6,b18,f2,f2,f2,b2,b3,b3,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5260,4,b37,b3,b2,b3,f3,b1,f#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5261,5,b29,f3,b3,b2,f3,f3,b3,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5262,4,b17,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5263,"6w,",5,b37,b1,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5264,"6w,",4,b37,b3,b3,b3,b3,b2,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5265,"6d,",6,b27,f2,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5266,4,f27,f1,f2,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5267,"6n,",6,f28,f1,f2,f3,s2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5268,4,b39,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5269,6,b28,f2,f2,f2,f1,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5270,"c4n,",4,b38,f3,f2,b3,f3,b3,f3,b3,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,
5271,4,f28,f3,s2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5272,"4d,",4,f38,b2,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5273,"6d,",6,b18,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5274,4,b28,f2,b3,b3,b!@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5275,6,b27,f2,b3,b3,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5276,"5d,",4,f18,r2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5277,6,b29,f2,b2,f2,f2,b3,f3,b3,f2,f3,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,
5278,"4n,",4,f39w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5279,5,b29,f1,f#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5280,"4w,",4,b18,f1,r2,f+3,b1,v1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5281,4,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5282,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5283,5,b38,b3,b2,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5284,"5n,",4,f38,b3,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5285,"6n,",5,f18,f3,b2,f3,f3,b3,b3,b3,b3,f;3,f+3,b1,v1,f3*,,,,,,,,,,,,,,,,,,,,,
5286,"6w,",4,f28,f;1,f2,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5287,4,f18,f2,b1,f2,f1,f3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5288,"4d,",4,f38,b3,b2,f3,f3,b3,f1,f1,f1,f3,b2,f3,f3,b3,f3,b3,b3,b1,f2,f2,f2,b3,y3,y-1n@,,,,,,,,,,,
5289,c6,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5290,4,b18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5291,"4w,",6d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5292,6,f17w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5293,"6n,",4d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5294,"4w,",4,b29,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5295,4,f39,s3,b3,b2,b3,b3,b1,f2,f3,b1,f3,b2,f3n@,,,,,,,,,,,,,,,,,,,,,,,
5296,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5297,6,s29,f3,b3,f+3,b2,k1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5298,4,b27,b3,b3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5299,"4n,",6,s28,f+3,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5300,4,b3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5301,"6d,",5,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5302,"6d,",5d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5303,6,f37w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5304,6,b28,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5305,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5306,"6d,",5,b38,b2,f1,f1,f3,m3,o3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5307,4,b39,f;1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5308,6,b37,b1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5309,6,f39,f3,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5310,6,b29,f3,b3,b2,f2,f2,b3,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5311,"4w,",6,f19,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5312,"6d,",4,f28,b3,b3,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5313,"4#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5314,"4n,",6,b38,f1,f2,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5315,6,f37,b3,b3,b3,b3,b2,f+3,m3,f1,f1,f1,u3,i^1,f-3*,,,,,,,,,,,,,,,,,,,,,,
5316,6,b28,f3,b2,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5317,"6w,",4,b39w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5318,"4n,",5,f28,b3,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5319,"4d,",4,f38,b1,f1,f1,r3,f3,b#,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5320,5,b27,b+3,b2,k!@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5321,"4d,",4,b28,f3,b3,b3,f3,b3,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5322,"5d,",5,f19,f1,f+3,b3,z^1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5323,5,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5324,6,b37,f1,f3,b3,b2,f3,b3,b3,b2,o3*,,,,,,,,,,,,,,,,,,,,,,,,,,
5325,4,b39,f3,b3,y1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5326,6,b38w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5327,4,b28,f1,f2*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5328,"4#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5329,4,b39,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5330,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5331,5,b17,l3,o1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5332,"4#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5333,"cc6w,",6,b27,f3,b3,b3,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5334,"4n,",4,f37,b3,b3,b2,f1,f3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5335,6,b37,s3,s3,b3,b1,f1,f1,f1,f1,f2,b3,b3n#,,,,,,,,,,,,,,,,,,,,,,,,
5336,4,s28,f1,f1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5337,6,b28,f3,b3,b3,b3,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5338,c6,f27,b3,b3,y1,h^1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5339,6,b29,f3,b3,f2,f1,f1,f1,f1,f2,b2,b2,f1,f2,f-3*,,,,,,,,,,,,,,,,,,,,,,
5340,6,f29,f1,f2,f1,l2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5341,"6#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5342,6,f28,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5343,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5344,4,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5345,6,b37,i^1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5346,4+,b1,v1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5347,5,f39,b2,f+3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5348,"6w,",4,b38,b1,f1,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5349,"6d,",6,b39,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5350,4,b38,b1,f#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5351,6,b29,f3,b3,f3,b1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5352,4,m38,o2*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5353,"c4d,",5,f27,f2,f2,f1,f#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5354,"4x,",4,b38,b3,b3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5355,"6w,",6,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5356,5,f39,b2,f1,f#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5357,"6n,",5,f18,f1,f1,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5358,6,b29,f2,b3,b3,b3,b3,b3,b3,b3,b3,f3,b2,f1,f1,f3,s3,b+3,b1,v1*,,,,,,,,,,,,,,,,,
5359,"4w,",4,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5360,6,b28,f1,f1,f+3,m3,o1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5361,"6d,",4,b39,f3,f2,f3,b2,f1,f1,f1,f2,f+3,m1d#,,,,,,,,,,,,,,,,,,,,,,,,
5362,4,f39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5363,"4w,",4,b38,b3,b3,b2,f2,f1,f3,b3,b1,f1,l1,f3,b3,f3,b3,u3,s-1,f3w#,,,,,,,,,,,,,,,,,
5364,4,f1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5365,6,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5366,"4d,",5,f29,f1,f1,f2,f1,f1,f3,b3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,
5367,c6,f27,f3,s1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5368,"6n,",6,f17,f1,f1,f3,b1,f3,b2,b3,b2,b3,b2,b1,f1,f3,b2,s1,f3,b3,s3,s+3,m1,v3*,,,,,,,,,,,,,
5369,4,b37,b3,b2,f2,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5370,4,r2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5371,4,b37,b1,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5372,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5373,4,b39,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5374,"6w,",5,b38,b2,b2,b3,b3,f3,b2,f3,b3,b3,b3,b3n@,,,,,,,,,,,,,,,,,,,,,,,
5375,"6d,",5,f27,f2,b2,b3,b3,b3,b3,b1,f3,b3,b1,f2d#,,,,,,,,,,,,,,,,,,,,,,,
5376,4,f39w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5377,4,b38,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5378,4,f2,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5379,"6d,",4,b2,b2,f3,b3,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
