,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
249,6,s3x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,5,r29,f39,b38,b+18,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,4,r19,f;29*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,6,s38,y3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,6,f28,f+38,b19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,"6n,",5,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,"6n,",4,f19,f29,b19,f28,f28,b17,f18,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,6,f28,f18,f18,f38,s27,b+29,f3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,c6,b38,s39,b38,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,4,s2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,"4w,",4,f39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,"4d,",6,f3x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,4,f1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,6,f28,f29,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,"4w,",6,f28,b29,f18,f39,b18,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,"4+d,",4+,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,"6+w;,",6n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,"6+*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,6+,s2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,4+,s2,v1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,"6d,",6x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,"6d,",4,f28,b19,f18,f29,f19,f29,f+38,s3,v17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,4,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,4,b38,b+19,f!3#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,"6w,",5,b28,f19,f18,f38,b39,b38,b39,b29,b19,f18,f+38,s3,z27,f19*,,,,,,,,,,,,,,,,,,,,,,,,,
276,"6d,",5d;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,"6n,",4+,b27,i17,r-!3#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,5,f39,b38,f38,b28,f28,f27,f28,f17,f18,f17,f17,f+39,s!3#,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,"4d,",4,b38,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,6+,s2,f-17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,4,b37,b+18,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,"6w,",6,f28,f29,f17,f17,f27,b39,b38,b28,f39,b39,b19,r28,f+38,b2,v^17,r-1n#,,,,,,,,,,,,,,,,,,,,,,,
284,6,b18,f+39,m3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,6,f29,f29,f18,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,4,f19,f+39,m2,o7*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,4,b38,f29,f29,f39,s38,f+18,r2,v29,m2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,5,b3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,5,b27,f+38,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,4+,l17,o37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,6,s28,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,4,b39,f+19,r27,r-1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,6,s29,f+19,l1,o37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,4,b29,f38,b39,s39,f39,b38,f29,f18,f18,f38,s39,f37,b29,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,
296,4,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,4,b3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,4,f17,f38,s2,j1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,6,f38,f38,b29,f18,f17,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,"6d,",5,f28,f17,f17,f28,s39,s38,s3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,"c4x;,",5+,f17,i17,f-3,z!1#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,5,b27,f+18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,"5d,",5,f39,b39,b19,r18,f18,f18,f39,b28,b+39,s1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,"5n,",5d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,"6w,",5,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,5,b19,f27,f19,f18,f18,f27,b29,f38,b38,b38,b28,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,"4x,",5,f28,b28,s39,f38,f37,b37,s29,f+28,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,"4d;,",6d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,5,f27,f+18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,6,b29,f18,f29,f38,b38,b29,f19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,4+,b37,b-1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,5,b18,f19,f18,f;38,f+28,f19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,4,b3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,"6n,",4,f18,f39,b19,f17,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,4,b37,s29,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,4,b29,f18,f29,f38,s28,f39,s38,f18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,4,f28,b39,s39,f38,b27,f19,f18,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,4+,b27,u-27*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,6,s38,b19,r2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,"4d;,",5,b29,f17,f19,f28,b28,f38,b29,f39,b29,f19,f39,s39,b39,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,
322,6,f29,f38,s29,f19,f17,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,6,s28,f+19,f!3#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,"6d,",6,f17,f18,f38,f38,s1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,6,b37,f19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,"6n,",5,f29,f239,f19,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,"4w,",4,f19,f39,s!3#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,"4x;,",5,f39,b37,b29,f38,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,5,f27,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,5,f27,f+18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,"4d,",5d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,4,b28,f18,f29,f28,f29,f18,f18,f18,f19,f+28,s2,v;38,b1,v3,k=38*,,,,,,,,,,,,,,,,,,,,,,,,,
335,"6x,",6,b1x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,"6n,",4,f39,b29,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,4,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,"6n,",4n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,4,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,6,f29,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,4,f18,f39,s28,f38,b39,f39,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,4,b28,f29,f17,f29,b18,f29,f38,s39,f18,r29,f38,b29,f37,b27,f38,s3n@,,,,,,,,,,,,,,,,,,,,,,,,
343,4,f18,f+39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,"6w,",c5,f27,f29,f38,s39,s3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,6,s3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,"4+d,",5n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,5,b28,f39,s38,f18,r19,f39,b28,b;28,f19,r27,f+38,b1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,"6w;,",5,f38,b39,b38,b37,s38,s1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,6,s29,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,"4x,",5,b29,f38,b28,f18,f19,f29,b29,f18,f39,f28,s29,f18,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,
351,4,s!2#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,"4x,",5,f19,f19,f27,f18,f19,f27,b28,f19,f19,f29,b29,f18,f29,f18,f1w@,,,,,,,,,,,,,,,,,,,,,,,,
353,"4d,",5,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,"6d;,",5,f38,b39,s29,f19,f18,f+39,b1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,"4d,",5,f37,b38,b18,r1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,4,f28,f+38,s3,z^17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,"6d,",4,f18,f29,s27,s+39,b;3,z1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,5,b28,f28,f18,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,4,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,"4w,",4,f29,f38,b29,f38,b37,b37,b39,f39,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,"4x,",5,f18,f29,f38,s29,f37,b37,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,5,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,5,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,4,b28,f+38,s3,z29,f1,v39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,4,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,"6w,",5,f28,f19,f19,f39,b38,b+19,r18,h3x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,4,r2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,4,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,"6n,",6,f39,b38,b39,b38,b39,s28,f39,b18,r2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,"4n,",5,b28,s28,s38,s39,b1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,6,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,4,f27,f17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,5,f29,f38,b29,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,6+,s2,v^17,f-39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,5,r39,b19,f29,f27,s37,s39,f19,f18,f29,f;27,f+19,f3,z37,s-17,f3,z18,f39*,,,,,,,,,,,,,,,,,,,,,,,
378,4,f28,b18,r3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,"4d,",4,f27,b17,f29,f28,f38,b38,b37,f18,f19,f28,b1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,"4w;,",c5,f29,f39,s39,f18,f28,b19,f28,f38,s39,f+19,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,"5n,",4,b29,f18,r2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,4,f28,b29,f18,r2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,"5d;,",5,b38,f38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,"4w,",4,f28,f19,r17,f+19,f27,i37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,"6d,",5,b38,s17,r39,b38,b29,f19,f27,f19,f17,f18,f17,r29,b+3d@,,,,,,,,,,,,,,,,,,,,,,,,,,
386,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,c5,b1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,6+,r27,f-29,f17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,"5d,",6,b28,f27,s39,f39,s38,f+38,m2,v18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,"5d,",5,f18,f28,f27,b39,f39,b19,f18,f38,s38,b29,f29,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,6,s1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,"4d,",4,b;37,b+19,f18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,"5d,",5,b18,f39,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,"6d;,",5,f38,b18,f19,f39,f19,f27,f38,s1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,"6w,",6d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,"6w,",4,b38,f28,f28,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,4,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,"6d,",5,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,6,s38,f39,b1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,"4n,",5,b38,s38,b38,s19,f19,f38,s39,b29,f27,f18,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,5,b17,f19,f29,b38,s39,s18,f19,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,5,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,"6n,",4n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,"4x;,",5,f37,b38,s39,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,4,f28,f18,f27,f39,s39,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,4,f29,f18,f39,s29,f39,b28,b+37,s3,z19,f3x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,5,f29,f18,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,4,b29,f17,f29,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,4,f27,f+38,b19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,"4d,",5d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,6,s28,f19,f18,f17,f29,f37,s38,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,6,f38,b39,s28,f38,s29,f39,b28,b37,s39,f39,s39,f37,s18,f19,f29,b28,f18,f28,f19,r27,u17,r-29,b1,v^37*,,,,,,,,,,,,,,,,
414,"c6d,",5,f28,f39,b38,b39,s38,b38,s38,s19,f19,f29,f18,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,4,f18,f+39,s3,z^17,m-1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,5,f28,f18,f39,b29,f38,b29,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,6,s27,f+38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,5,f39,b39,b1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,4,f17,f29,b28,f18,f18,f19,f+38,s3,z3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,"4n,",5,b38,f39,b19,f27,f+38,b17,h27*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,6,s17,f-19,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,"6n,",5n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,5,b29,f17,f18,f28*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,"4x,",4,b29,f27,f19,f17,f29,b28,s29,b18,f39,b38,s39,b19,r2d#,,,,,,,,,,,,,,,,,,,,,,,,,,
427,4,f27,b28,f38,b38,s39,f1x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,"6d,",5d;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,"4d,",c4,b29,f28,f18,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,4,f17,f18,r29,f18,f39,s39,b39,b38,b19,f39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,"4d,",5,b28,f18,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,"4w,",5,b39,f37,s29,f18,f17,f29,b;28,f18,f38,b38,b29,f38,b2,j=18,f3w#,,,,,,,,,,,,,,,,,,,,,,,,
434,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,5,b29,f28,f18,f38,f18,f18,f2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,cc4,b38,f18,f28,f28,f18,f28,f18,f28,f17,f17,f29,b38,s38,s38,s39,b29,f1n@,,,,,,,,,,,,,,,,,,,,,,,
437,4,f17,f+39,b38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,4+,m2,o27,l3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,5,b28,b18,f28,b28,f19,f18,f39,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,6,f37,b+18,r2,z38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,"4w,",4,f18,f3x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,"4n,",4,b39,f37,b+37,b2,z39,b1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,4,f19,f28,b38,s39,f29,f29,f29,s29,f+39,b1,v^17,f-39,m2,"o18*,", ,,,,,,,,,,,,,,,,,,,,,,,,,
444,4,b37,b39,b19,r19,f+38,b2,z29,m29,m17,u+17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,4,f17,f+3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,5,f29,f37,s38,b39,b39,s29,f+39,b1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,4,f29,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,5,b29,f18,f18,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,4,f17,f+38,m3,o19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,"4x,",4,f39,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,6+,s1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,6+,f2,v3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,"4d,",5,b29,f17,f27,s29,f39,b28,f39,b38,b19,f18,f+39,s3,z39,b1,v39,b2,z1w#,,,,,,,,,,,,,,,,,,,,,,
454,"6d,",5,b29,f37,b38,s28,f38,s39,f39,s38,s38,s29,f29,f29,f39,s3n@,,,,,,,,,,,,,,,,,,,,,,,,,
455,6,b39,s28,f39,b29,b29,f18,f39,s38,b29,f18,f29,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,6,f!3#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,4,f19,f39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,6,f39,f38,b+37,s37,b-18,f39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,5,f27,f+18,f39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,"5d,",4,f38,b29,f18,f28,f18,f27,f39,b38,s39,b39,s38,b37,s38,s19,f18,f29,s2n@,,,,,,,,,,,,,,,,,,,,,,
461,5,b18,f!2@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,"5d,",4,f37,b+39,b2,z18,f1,v37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,4,f18,f29,b28,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,4,b28,f18,f18,f27,f27,b39,f38,b39,f38,s28,f18,f17,f17,f29,f;39,b39,s38,f1d@,,,,,,,,,,,,,,,,,,,,,,
465,4,f17,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,6,f28,f18,f18,f28,f27,f38,b37,s19,f18,r19,f+39,m1,o28,m1,o37*,,,,,,,,,,,,,,,,,,,,,,,,,
467,4,f18,f+37,s2,z19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,4,b39,f19,f17,f39,b39,s39,b18,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,4,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,4,b39,f39,b38,f38,b37,s39,s37,s29,f39,s39,b37,s29,f38,s29,f19*,,,,,,,,,,,,,,,,,,,,,,,,,
471,4,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,"4d,",4,b38,s28,f+38,b1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,4,f18,f+39,s2,v^17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,"6n,",4n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,6+,m2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,5,b38,s19,f27,s29,f38,s39,f37,s19,f27,s39,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,6,s!3#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,"6n,",4d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,"5d;,",6,f18,f28,f39,b38,f18,f18,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,5,b38,f38,b39,s38,f39,s39,f37,s29,f+38,s3,z18,f38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,5,b29,f17,f19,f18,f27,f17,f39,f38,b39,f38,s28,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,"4d,",4,s29,f38,s37,s39,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,6,b17,f+38,b2,z28,b3,z28,f38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,6,f39,s38,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,4,r!3#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,6,f29,f28,f29,f17,f17,f18,f37,s28,f38,s39,f39,s38,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,"6d,",4,f17,f;18,f19,f19,f38,s28,f19,f28,b+39,s2,v29,l3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,"6d,",5,f29,f18,f29,f28,b38,s29,b39,b29,b38,s29,b38,b38,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,
489,"4n,",6,b39,b38,b29,b38,b28,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
