,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
284,6,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,"6d,",6,s2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,"4w,",4n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,"4n,",4,s28,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,"6w,",4*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,5+,f1,z3,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,"4w,",6#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,"4+n,",5,f28,f1,r1,j3,s#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,"6w,",5,f28,f3,b3,f1,f1,b2,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,"4w,",6d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,6,s3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,5,f39,b3,f3,b2,s1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,6,b1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,"6d,",5+,b2,z1,f#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,4+,f2,v2,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,4,b28,f+1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,6,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,6,f#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,6,s#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,"4+*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,"6w,",6,f39,f2,b1,s1,f1,s3,b1,s1,f2,i=1,b3*,,,,,,,,,,,,,,,,,,,,,,,,,
309,6,b29,f1,r1,b2,s1,s+3,b1,z1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,6,f37,u-1,l-3e#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,"4+n,",6,b28,f3,b3,f2,f2,s1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,"4+n,",5,b29,f1,r2,f+3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,"6d,",6,r27,f3,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,6,s2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,"6+d,",6+,b2,v1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,"6w,",6d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,6,s29,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,6,f27,r+1,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,"4x,",6,s29,f1,s1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,6,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,"6n,",5,s37,f+1,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,4,f19,i=3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,"4w,",6n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,6,b3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,5+,m2,v1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,5,r2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,5+,b#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,"5+n,",4,r27,s+3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,6,s1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,"4+n,",5,b29,s2,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,5+,b2,v3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,6,b38,s1,s1,r2,f+;3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,"4+d,",5n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,4+,b2,v1,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,6,b18,s3,f2,f1x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,6,r#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,5+,b37,h1,r-1,z2*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,"4+d,",5,r#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,4,s37,b+3,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,6,s27,f+1,b1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,4,s19,f2,f2,b1,s3,s3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,c6,f39,b2,s1,f1,s3,s2,s1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,6+,m2,o=3,s1,s+3,m2,o1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,"6+*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,5+,f2,v3,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,"c4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,6,f28,f1,s3,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,6,s28,f1,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,"6w,",6d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,6,s39,f3,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,6,f19,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,6,s28,f1,s1,f1,s+3,b3,v^1,f-3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,6,b27,f+3,s2,f-3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,5+,r#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,6,b28,b1,f3,f!@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,6,f28,"f3*,",6n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,"c5d,",6n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,"c6w,",4*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,"4d,",6,s28,b1,s1,f3,f3,b1,s2,t-1,m#,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,4+,b3,z^3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,4+,r17,r-3,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,"4d,",5,b28,f3,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,"6+*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,5+,r#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,4,s2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,4,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,"6d,",4,s28,f+3,f3x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,6,s#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,"5+d,",4n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,"4+d,",5,r18,s+3,b1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,4,f1,v^3,b-3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,"4x,",6d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,6,b28,f3,b3,f3,b1,b1,f1,s+3,b;3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,5,r29,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,"4d,",4+,s1,v1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,"6w,",5,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,"4d,",6,s19,f1,b2,f2,f+1,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,"6+*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,c4+,b#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,"4d,",5,b28,f2,b1,s1,f!@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,5+,b2,z1,f3,v3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,6,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,4,f28,f1,b1,f3,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,"4d,",6+,b37,i#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,"4+*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,"4+*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,6,b29,f2,f1,s1,f1,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,"4+d,",5,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,4+,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,"6n,",6,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,6,s38,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,"6d,",6,r2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,5,r37,b+1,b1,v2,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,4,s29,b1,s+3,b1,z3,b3,v1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,"4n,",5,s38,b1,s1,f1,s1,f1,s1,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,"4d,",4,f2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,"4d,",6,b39,f1,f1,s2,b+3,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,4+,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,5+,b3,v1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,"6d,",6,r28,f1,s3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,"4d,",4*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,"4w,",6w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,4,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,4+,f17,r-3,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,5,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,"4+w,",5,s39,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,6+,f37,b-1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,"4x,",5+,f17,r-3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,4,b38,f1,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,"4n,",5,b+38,s1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,6,f37,s+3,b3x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,5,b28,f+1,f3,z1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,6,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,5,b28,f3,b+3,b3,z#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,"4+n,",4+d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,4+,b3w!#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,"6+*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,"6+w,",4+,b2,v1,f3,z3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,"4w,",5+d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,6+,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,"4n,",5,b18,f1,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,4,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,4,f1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,"5d,",4w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,"4d,",5,b28,f3,b3,f1;,f2,f1,f1,f1,f3,s3,s+3,b3w#,,,,,,,,,,,,,,,,,,,,,,,,
444,"6d,",4,b37,b3,b3,f3,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,4,f37,b3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,"4n,",5,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,4+,fn#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,6,r38,u+3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,"4n,",5+,s3,z1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,c6+,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,6,s#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,6+,r2,v3,b1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,6,b27,f+1,f2,z3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,c6,f1d!#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,"c4d,",4,f28,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,"5d,",4,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,5,b28,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,"4n,",6,f37,s3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,5,b28,f3,b3,s3,f+3,b3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,"6d,",4,b37,b3,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,"4+n,",5+,b27,h1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,"6+w,",4,b37,f2,f3,b3,s3,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,"6+*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,"5d,",6,f38,b3,s3,f+3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,6,s27,h3,m3,o3,h1,f3,z#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,6,f18,f1,f1,f3,s1,f3,bn#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,"4n,",4,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,4,b1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,"6d,",5,b29,b1;,h3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,c4+,b38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,"4w,",5+,s17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,4+,b18,v3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,5+,b3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,"4+w,",6,f18,f1,f3,b3,s3,b1,f1,f+3,b1,v1*,,,,,,,,,,,,,,,,,,,,,,,,,,
476,"6n,",5,s38,s2,f1,f3,f+,r1,h3,m3,b3,y+3,i1*,,,,,,,,,,,,,,,,,,,,,,,,,
477,"6x,",5,s38,f+1,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,"4w,",4,f28,s3,f3,s3,f!@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,6,f38,s1x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,4,f18,f1,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,"6n,",5,f38,b3,b3,f1,f1,f3,b3,s2,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,6+,s3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,6,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,"5d,",5,s38,f+1,f1,v3,m3,o1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,4,f18,f+3,b1,v1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,"4d,",4,s38,b3,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,6,b28,f+1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,"6w,",5,f29,f3,b3,s2,f+3,b3,z^3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,"4x,",4,b37,f1,r#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,"4d,",5,b18,f3,b3,s3,f3,b3,b3,b1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,4,bn#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,6,s27,f-1,f#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,"6d,",c4,b38,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,4,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,"6x,",4,b38,f3,s3,f+1,l1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,"6d,",5,s37,f+3,b3,z1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,6,r28,f3,b3,b3,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,4,s38,f+1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,"6d,",4n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,6,r27,f+3,b1,v1,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,4,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,4+,b#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,4,f28,f+3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,c6,fn#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,5,b18,f3,b1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,"6d,",4,f38,s3,s+1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,6,f1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,"6n,",4,f#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,4,s28,r+1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,4,f38,b+3,s3,b-1,l3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512,4,s19,f1,r1,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,4,f38,s3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514,"4x,",4,b38,s3,f1,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515,4+,f38,i#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,"4w,",4,s39,f3,s3,f3,s3,f3,s1,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,"6w,",4,f28,f1,f1,f3,s1,f1,f3,b2,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,"4x,",4,s28,f1,f#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,4,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,c4,f38,b1,r3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,5,r3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522,5,b28,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,5,b17,f1,r1,v3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,"6d,",4,fn#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525,4,f8,f2,s+3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,"6w,",4,b39,f3,s3,s3,f3,s3,s+1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,6,s19,f1,r3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,5,f1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529,"6d,",c5,f38,f1,f1,f+3,m1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530,"c6d,",4,b37,s3,f+3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531,6,b18,f3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532,4,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533,5,b29,f3,b3,f3,b3,b3x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534,"6n,",4,f38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535,"4w,",5,b39,b2,f1,f3,b3,f+1,l#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,6,f28,f1,r2,h^3,m3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537,4,r38,f+1w;@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538,c4,s37,f+1,f3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539,"6n,",5,s38,f3,b3,f1,f1,r3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,5,r1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,4,f39,b3,r3,b2;,f3,f1,f#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542,"4d,",5n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543,6,s37,b+1,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544,4,b1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,6,s#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546,4,b28,f1,f1,f3,s3,f+2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547,6,b38,s1,f3,s1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548,"4+x,",4,b37,f+1,f3,z3,b3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549,6,s37,s-1,l-3,p2,i2,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,"4d,",6,f38,b3,b3,s1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,5,b18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553,4,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554,"4n,",4,b38,b2,f+1,f3,z1,v1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555,4,f18,f#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556,4,s37,f-1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557,6,b29,f3,f3,b3,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558,"6d,",4,s37,s+3,l+3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559,"6w,",6w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560,"4w,",4,b38,b3,b3,f+3,b3,z3,m3,p3,b3,z1*,,,,,,,,,,,,,,,,,,,,,,,,,,
561,4,f27,f+3,m1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
