,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
8623,4,b38,f19,f19,f39,b39,b29,f18,f17,f19,f38,b38,b19,f19,f39,b29,f1n@,,,,,,,,,,,,,,,,,,,,,,,,
8624,4,f17,f29,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8625,5,f38,b29,f38,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8626,6,b38,f39,b29,f39,b28,f37,b39,b38,s39,f38,b18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8627,5,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8628,5,b27,f38,b38,f17,f29,b28,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8629,"4n,",4,b28,f19,f18,f38,b28,s29,f19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8630,"5d,",6,b28,f39,s2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8631,5,f27,f38,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8632,4,f29,f28,b29,f37,b38,f39,f19,f18,f19,f29,f38,b37,s18,f18,f19,f37,b37,s38,s38,b19+,f1,v2d#,,,,,,,,,,,,,,,,,,
8633,"4d,",6,f29,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8634,6,s27,f-19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8635,4,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8636,c4,f37,b39+,b3,z38,m28,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8637,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8638,6,s27,f-37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8639,"4n,",6,f38,b38,b38,b39,b38,b39,b28,f28,f18,f18,f38+,m3,o29*,,,,,,,,,,,,,,,,,,,,,,,,,,
8640,6,s28,f39+,b3,j18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8641,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8642,"4x,",5,f38,b39,b37,f38,b38,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8643,4,b39,f38,y17,r-39,m2,o17,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8644,6,b28,f18,r2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8645,"6n,",4,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8646,"6d,",6,b27,f18,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8647,6,b18,f19,f19,f38,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8648,5,b28,f39,b38,f39,f38,y3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8649,4,f3x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8650,"4n,",4,b38,b39,f38,b29,f17,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8651,"6w,",6,b38,b37,b38,b27,f38,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8652,4,b38,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8653,"6n,",5,f1x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8654,"5d,",5,b38,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8655,"6w,",6,b37,b37,b3x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8656,"4n,",4,b37,b39,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8657,6,b37,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8658,6,f38,f37,b38,b19,f18,f19,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8659,c4,f29,f2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8660,5,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8661,"6d,",6,b28,b38,s39,f38,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8662,6,f28,f18,f18,f18,f17,f39+,m2,o17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8663,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8664,"6w,",6d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8665,"5n,",4,b27,f18+,f1,v38,s3!#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8666,6,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8667,"6n,",4,b39,f38,b29,f17,f38,s19,f18,r2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8668,6,b19,f27,b39,b29,f39,b37,b29,f38,b29,f19,f27,f38,b29,f18,f28,f38*,,,,,,,,,,,,,,,,,,,,,,,,
8669,4,s2d,r1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8670,5,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8671,5,f38,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8672,"6w,",6,f19,f17,f39,b38,s27,f19+,l3x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8673,"6n,",6,f28,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8674,"4d,",6,b29,f38,b19,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8675,"4n,",4,b29,f18,f29,f18,f18,f18,f28,f19,f27,f18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8676,"6n,",5,b38,f29,b18,f18,f39+,s3,z17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8677,"6d,",4,b29,f19,f18,f39,b38,s28,f19,f19,f28,f38,s38,s38,s18,f18,f3w@,,,,,,,,,,,,,,,,,,,,,,,,
8678,6,b29,f38,b39,b3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8679,"6d,",4,b28,f38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8680,4,f29,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8681,6,f29,f18,f19,f38,s39,f37,b39,f38,s38,f38+,s2,v17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8682,6,b18,f18,f29,s3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8683,4,b37,f19,f29,f39,b29,f38,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8684,"6d,",5,b28,f38,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8685,"4w,",4,b37,b39,b29,f18,f18,f39,b28,s2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8686,"6d,",6,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8687,cc6,r39,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8688,6,b29,f37,s38,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8689,"6n,",4,b28,f39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8690,5,b38,b38,b37,f37,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8691,4,b29,f18,f29,f27,b28,f19,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8692,5,b28,f39,b27,f18+,f1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8693,6,f27,f19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8694,4,r3!#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8695,4,b37,y3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8696,"4d,",5,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8697,5,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8698,"6d;,",4,b39,f28,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8699,"4n,",5,b28,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8700,"4d,",4,b39,f19,f17,f17,f28,f37,b29,f2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8701,6,b37,b37,s39,f38,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8702,"4d,",4,b37,f39,s37,f17+,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8703,"6d;,",6,b37,s37,f19+,f18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8704,cc6,f3!#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8705,"c6d;,",5,f29,f19,f19,f29,b29,f18,f17,f19,f3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8706,"4n,",5,b28,f38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8707,"c6n,",6d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8708,6,f27,f38,s37,f38+,b2,v3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8709,5,b28,f37,b39,f37,b39,b38,b19,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8710,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8711,6,b37,f37,s38,f38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8712,4,b29,f38,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8713,6,b27,f19,f28,b28,f18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8714,6,f28,f39,b28,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8715,4,f19,f38,b;3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8716,4,s39,f19,f18,f39,b38,b37,s39,b38,b38,b1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8717,"c6d,",6,b19,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8718,4,b1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8719,5,f29,f29,f38,b29,f38,b38,b29,f29,f19,f17,r39,f19,r17,f!@,,,,,,,,,,,,,,,,,,,,,,,,,,
8720,6,f38,b38,b38,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8721,6,b29,f29,f39,b38,b37,f38,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8722,6,f39,f37,b39,b1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8723,5,b1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8724,4,b29,f18,f39,b1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8725,4,f29,f38,b28,f17,f28,f38,s37,f38,b39,f29,f28,b39,f19*,,,,,,,,,,,,,,,,,,,,,,,,,,,
8726,"6d,",5,b38,f38,b29,f38,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8727,"6d,",6,b28,f39,b29,f18,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8728,c4,b1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8729,5,b29,f3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8730,"4n,",4,b38,b18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8731,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8732,"4n,",4,b37,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8733,"4w,",5,b27,f18,f1x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8734,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8735,5,b19,f29,f39,b39,f39,b39,f39,f18,f1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8736,6,f28,f39,s27,f-38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8737,5,b1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8738,"6d,",4,b37,y1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8739,6,s29,f38,b39,f19,f17,f19,f27,f39,b29,f19,f18,f38,b38,i17,u-37,b-1,v1n@,,,,,,,,,,,,,,,,,,,,,,,
8740,"6n,",6,f27,f39,b39,f27,f38,b39,b38,b19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8741,4,b29,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8742,"4w,",6,b28,f19,f19,f37,s38,f38,b38,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8743,"6d,",4,f39,b17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8744,4,f1!#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8745,"6n,",4,f38,y27,f-18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8746,4,f19,f39,b39,b39,f39,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8747,4,s38,f19+,l37,o3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8748,"6n,",6,f38,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8749,4,b3!#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8750,"6w,",6,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8751,4,s28,f18,f29,f39,b38,f18,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8752,6,m3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8753,6+,b1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8754,"6d,",4+,b3,z1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8755,"4w,",4+,r3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8756,6,r28,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8757,4+,f-3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8758,4,b39,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8759,"5d,",5,f29,b3,b3x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8760,5,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8761,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8762,6,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8763,"4+n,",6+n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8764,4+,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8765,"4+n,",4+,f17,h3,b3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8766,"4+d,",4+n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8767,5+,b1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8768,4+,m27,o1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8769,5,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8770,6,f29,r3,b+2,b2,v3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8771,4,r28,b+1,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8772,4,b28,f2,f1,f1,r2,f3,s3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8773,"4^*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8774,4+,r3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8775,6+,r2,v3,m2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8776,4+,r3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8777,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8778,5,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8779,5,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8780,"4n,",5,b29,b3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8781,"6d,",5,f37,s2,f3,s2,f+3,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8782,6,b#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8783,4,b28,u3,s-3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8784,4+,f#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8785,6+,f#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8786,c6+,m29,f3,s+2,f1,v2,f1,v1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8787,6+,r27,b-3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8788,5+,b27,i3,b2,v2,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8789,4+,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8790,6+,s2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8791,4+,m2,o3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8792,"5d,",5,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8793,6,f3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8794,"6d,",5,f28,y2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8795,c5+,f1,v1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8796,6,m18,f+1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8797,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8798,"4+w,",5+,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8799,"6+n,",5+,b3,z1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8800,4+,l2,o3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8801,"6+w,",6+w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8802,6+,s3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8803,"4+x,",4+,b2,v1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8804,"6^d,",5,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8805,4,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8806,"6d,",6n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8807,"5d,",5,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8808,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8809,"4+x,",5+,b3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8810,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8811,4+,r2,z3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8812,"4+w,",5+,b3,z3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8813,4+,r38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8814,4+,b;37,b-3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8815,4,f39,s2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8816,5,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8817,"6n,",5,f39,b3,f+1,f3,z3,b-3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8818,4,b17,r;2,f+3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8819,"4n,",6n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8820,4+,r2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8821,5,f38,b2,f2,f3,b3,b2,u3,s-1,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8822,"6n,",6,b29,b2,f+3,m2,o3,m3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8823,"4+#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8824,"4+*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8825,5^,f#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8826,5^,f-3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8827,4+,m19,f1,l3,o3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8828,6+,m1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8829,6,s3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8830,"5d,",6d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8831,6,b1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8832,6,f28,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8833,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8834,"6d,",5,f28,y1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8835,4,r38,s+1,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8836,"6+n,",5+,b3,z1,f3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8837,4+,r#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8838,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8839,"4+*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8840,"6+x,",4,s38,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8841,"6+n,",4+,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8842,"6d,",5,f29,s3,f+1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8843,5,b38,s3,b3,s2,f3,s2,f+1,f3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8844,5,r37,s+1,f3#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8845,6,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8846,4^,f+3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8847,4+,r27,h3,y-3,z2*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8848,"6+w,",4+,b19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8849,"4+n,",5+,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8850,"4+x,",4+,b2,v1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8851,"4+x,",c6+,b2,v1,l2,o3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8852,6,s27,r-1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8853,"4n,",4,f37,s3,f-1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8854,"5n,",5+,f27,i3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8855,"4w,",4+d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8856,4,r27,u3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8857,"6n,",6d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8858,"4n,",6+,b27,h#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8859,"4w,",5d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8860,4+,r#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8861,6+,f3,z3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8862,6+,b2,v3,m2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8863,6+,f2,v1,l2,o3,m#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8864,"4+w,",4+,r2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8865,"6+d,",5+,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8866,5+,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8867,6+,b1,h3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8868,"0n,",4+,b3x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8869,5^,f-3,z=3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8870,6,l37,t^3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8871,"4+x,",4+,f3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8872,"4+d,",4+,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8873,4+,l17,o3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8874,"6+w,",4,b17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
