,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43
1048,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1049,4,b28,f+1,r1,v3,b1,v1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1050,5+,b1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1051,6,f39,y1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1052,"5d,",5,f28,f3,b2,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1053,"6n,",4,b28,f2,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1054,c4,f29,f+3,s3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1055,"6n,",4,b38,b2,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1056,4,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1057,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1058,"4w,",6w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1059,"4d,",6,f38,b1,f1,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1060,"4w,",4n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1061,"4n,",4,b38,b1,f1,f1,r2,f1,f1,f2,b1,f1,f1,r3,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1062,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1063,4,b28,f3,s2,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1064,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1065,4,m37,o1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1066,6,s28,f+3,b3,i2,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1067,"6n,",6,f38,b3,b3,f1,r2,f+3,b1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1068,6,b37,f-1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1069,5,s28,f+3,s2,z3,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1070,6,s37,s3,f1,r2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1071,6,f27,f1,f3,b3,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1072,"4w,",6,b29,f1,f2,f1,f1,v+3,b3,z1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1073,"c6d,",4,b38,f3,y1,r-#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1074,"4d,",5,b28,f2,f3,b3,s3,f1,r1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1075,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1076,"4n,",6,b1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1077,"4n,",5,f38,s3,f+1,f1x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1078,4,f28,f+3,b#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1079,5,s28,f3,b2,f1,f#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1080,"6d,",4,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1081,5,b29,h=3,y1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1082,"4#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1083,4,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1084,c4,f17,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1085,"4n,",6d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1086,"6d,",5,b18,f1,f3,s3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1087,6,f38,f3,b1,f2,b3,b2,f1,f1,f1,f2,b2,b1,f3,b3,f3,b3,s3,f1*,,,,,,,,,,,,,,,,,,,,,,,,,
1088,"4w,",4,f19,h=3,b1,f2,f3,s3,s+3,b;3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1089,4,s29,f2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1090,4,f39,b3,b3,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1091,4,b29,f1,f1,f1,f3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1092,4,f17,f+3,b1,v1,f1,v2*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1093,6,f29,f1,f3,s3,s3,s3,s1,f1,r2,f+3,b1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1094,4,f29,b3,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1095,6,f29d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1096,5,b38,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1097,4,s2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1098,"4x,",5,f17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1099,"6w,",4d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1100,"6n,",5,f27,b3,b3,b+1,l3x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101,"4x,",4,b38,b3,f1x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1102,"6n,",4,f28,b3,b3,s1,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1103,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1104,"6#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1105,4,b39,f2,f2,f2,f3,s2,f+1,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106,6+,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1107,5,b29,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1108,"6n,",4,f27,f1,f2,f3,s3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1109,"4n,",6,b+38,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1110,4,s2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1111,"6+*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112,"4d,",4,b27,f+3,s3,z1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1113,5,b29,b3,b+1,r3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1114,"6n,",5,f28,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1115,"6n,",4*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1116,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1117,4,f29,f2,b2,f1,f3,b3,s3,b3,s3,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1118,"4n,",4,s38,b3,s3,s3,s2,f3,b3,b3,s3,s3,b;3,b3,s3,s3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,
1119,6+,s37,v3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1120,"4n,",4,b29,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1121,5,s28,f3,s1,j1,f1,h2,b-2*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1122,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1123,"6n,",4+,b37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1124,"4n,",5,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1125,"6w,",4,b37,s3,s3,f1,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1126,4,f29d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1127,"4n,",5,b38,b3,y1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1128,6,f18,f1,f2,f+3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1129,6,b38,s2,f+3,b3,z1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1130,4,b3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1131,"4w,",5,b;18,f3,s3,f3,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1132,"6n,",6,b29,b3,b+3,b3,z2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1133,"6n,",6#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1134,"6d,",c6,b29,b1,f1,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1135,4,b39,i=2,f1,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1136,5,s28,f3,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1137,"4n,",4,b28,f2,f3,s3,f1,r2,f+3,s1,o1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1138,"4#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1139,6,f;28,f1,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1140,4,f17,r2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1141,"6n,",4,f18,f2,f1,r#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1142,6,b29,f1,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1143,4,s29,f3,b3,s3,f3,s1,f1,r2,f3,m1,o2*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1144,"6w,",4,f28,f1,f2,b3,s3,f1,f1,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1145,4,s39,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1146,4,f29,b2,b3,b1,f1,f2,b1,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1147,6,f27,f1,f1,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1148,4,f29,f+2,b1,v1,f+3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1149,"4n,",6,f38,b3,b3,b3x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1150,c4+,f28,i#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1151,"6n,",5,b18,f3,y1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1152,"4x,",5,f38,b3,f+1,r2,v3,s1,v2*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1153,5,s27,s+2,l2,o1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1154,"4n,",4,f28,f1,f3,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1155,"6n,",4,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1156,"6x,",4,b29,f3,s3,f3,b3,f3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1157,4,r38,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1158,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1159,4,f17,f+3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1160,"5d,",4,f28,f1,f3,b3,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1161,"4d,",5,s39,b2,f2,f+3,s2,v1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1162,4,s3#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1163,4,f18,f3,b3,b1,f1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1164,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1165,4,f27,f+3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1166,"0e,",5,b37,b3,s1,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1167,"4w,",5,b28,f2,b3,y1,r-3,m2,o2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1168,4+,s27,j1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1169,"4#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1170,"6#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1171,6,f28,f3,s3,b3,s3,s2,f+1,r3,z3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1172,"c6d,",5,b29,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1173,4,b1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1174,4,f28,f3,s3,z1,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1175,"6d,",4,b28,f2,f3,b2,f1,f2,y+1,r-1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1176,"4w,",5,b28,f2,f1,f2,f+3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1177,"4#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1178,4,r18,j+3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1179,6,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1180,4,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1181,4,b39,f3,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1182,6,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1183,"4n,",5,f37,f3,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1184,4+,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1185,4,f38,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1186,"6d,",4,b1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1187,"6n,",6,s3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1188,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1189,4,b3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1190,6,b28,f1,f2,f3,b1,s1,f+1,s3,z3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1191,"6x,",4,b37,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1192,4,f38,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1193,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1194,6,b37,b1,b2,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1195,4,b38,b3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1196,"6d,",5,b29,f1,b1,f1,b+3,s2,z1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1197,4,b17,f1,s3,b3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1198,6,s29,f1,b1,f1,b2,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1199,4,b18,f+1,s3,k2*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1200,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1201,4,f18,f3,b2,f3,b3,f3,b2,b1,f2,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1202,4,b29,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1203,4,f28,f3,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1204,4,b18,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1205,"5n,",4,f19,i=1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1206,5,f1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1207,"4w,",4,b28,b3,f3,b3,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1208,4+,f28,v1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1209,"4n,",4,b18,f1,s3,f1,s1,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1210,4,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1211,"6w,",c4,b38,b1,s3,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1212,"4w,",4,f38,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1213,"6d,",4,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1214,6,s29,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1215,"4x,",4n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1216,4,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1217,4,s19,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1218,"4x,",4,f29,f2,f1,f3,f3,b1,s1,f1,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1219,5,f19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1220,"6w,",5,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1221,"4w,",4,b18,f1,b3,b3,f3,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1222,4,f3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1223,"4w,",5,f28,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224,"6w,",5,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1225,4,s3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1226,6,s28,f+1,m2,o1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1227,4,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1228,"4w,",5,f28,f1,f3,f3,b3,f3,f2,s1,f1,b2,f2,s1,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1229,4,f28,f3,b3,f1,f1,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1230,"6w,",5,f27,f1,f1,b2,f1,b1,f+1,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1231,"4#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1232,"4n,",6n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1233,"c4n,",6,b28,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1234,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1235,4,f1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1236,5,f39,f3,b3,f;3,b-2*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1237,6,b27,f1,f1,f3,b2,f+1,r3,v3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238,4,s2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1239,"4w,",5d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1240,5,f38,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1241,4,s28,f+3,f2,v1,b3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1242,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1243,4,s38,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1244,4,f28,f3,s3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1245,"4w,",4,b28,f2,b2,f3,b1,b1,f1,b1,f1,s3,f1,b1,f1,b1,f1,b3w#,,,,,,,,,,,,,,,,,,,,,,,,,,
1246,"4d,",4,f18,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1247,5,f38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1248,4,f17,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1249,4,f38,f1,f1,b3,b2,b2,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1250,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1251,"4w,",4,b38,f3,b3,f3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1252,4,f19,f2,b1,b3,s1,f1,f1,b3,b3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1253,"6d,",4,b38,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1254,5,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1255,"4n,",4,f39,f1,b2,b2,f3,b1,s1,f1,s1,f;1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1256,"6w,",4,b28,f1,s3,k+3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1257,6,s29,f1,s3,s1,s+1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1258,4,b38,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1259,4,f18,b+3,s1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1260,4,b29,h=2,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1261,6,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1262,"6n,",5,f28,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1263,4,s18,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1264,6,b17,f+3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1265,c4,s29,f1,b1,f1,b1,f1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1266,4,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1267,c6,f37,b1,b3,b1,b1,f3,f3,f1,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1268,6,s28,f+3,l2,o1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1269,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1270,4,f37,f+1,m1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1271,4,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1272,6,f3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1273,6,b29,f1,f2,f3,b3,r3,b+1,m2,o1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1274,"4w,",4,b28,b2,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1275,4,f18,b2,f2,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1276,4,b38,f2,r2,f+1,l1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1277,6,b3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1278,4,b19,s3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1279,4,f27,f+3,s1,z1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1280,6,f38,f1,f1,b2,f1,b1,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1281,4,s28,f+1,m2,o1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1282,"4n,",6d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1283,"4w,",4,b18,f1,s3,b1,b2,f1,b2,b2,f1,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1284,6+,s28,v3,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1285,"4w,",4d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
