,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
3118,6,f27,f3,b3,b3,b3,s3,b3,b3,b1,j1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3119,6,b2,j3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3120,"4n,",4+,b2,z1,l2*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3121,4,f28,b2,s2,f3,b3,b3,b3,b2,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3122,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3123,6,s29,f1,f3,y3,s-3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3124,6,r28,f+3,m2,o1,l2,o=2,f3,b3,b2,f3,b1,r1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3125,"4n,",6,b17,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3126,4,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127,"6d,",5,f37,b3,b3,b3,b1,f3,b1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3128,4,b28,f1,f2,f3,s3,f1,r1,f1,r2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3129,4,f27,b3,s1,v1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3130,4,b38,b3,s3,b3,b2,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3131,"4w,",4w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3132,4,b29,f2,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3133,"4d,",6,b27,u3,s-2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3134,4,b3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3135,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3136,6,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3137,6,f28,f3,s3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3138,4,f28,o=1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3139,"4w,",6,f39,b2,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3140,"4d,",6,b27,b1,f2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3141,"4n,",4,b28,b2,f3,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3142,"4n,",5,b27,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3143,"4d,",4,b29,f1,f2,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3144,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3145,6,r37,b+3,b3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3146,"4n,",6,f28,b2,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3147,"4n,",4d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3148,"6n,",6d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3149,"4d,",4,b28,f3,s2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3150,6,s28,f3,s3,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3151,4,b38,b3,b3,f1,f1,f2,f+1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3152,4,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3153,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3154,6,b#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3155,4,b38,b1,r2,v3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3156,"4n,",5,b37,b3,b3,b3,y3,s-1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3157,6,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3158,"4d,",6,f2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3159,"6d,",4d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3160,"6w,",5,f28,b2,s3,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3161,4,b28,f1,f2,b3,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3162,"4n,",5,f38,b3,b3,b3,b3,s3,b+3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3163,4,b39,b1,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3164,"6n,",6,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3165,4,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3166,"4n,",4,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3167,4+,s2,v1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3168,4,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3169,"6n,",4,b38,b3,sn#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3170,4,f38,b3,s2,v1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3171,4,b29,f3,b3,b3,b3,b3,b1,f1,f2,f3,b2,f3,s2,f3,s2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3172,6,s28,y+3,s-3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3173,"4d,",4,f28,f1,r3,b3,b3,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3174,"6n,",5,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3175,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3176,4,f17,f3,s1,v3,m2,o1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3177,"4n,",4,b38,b1,r1,f1,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3178,6,b27,b3,s2,f+3,m3,o1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3179,"4n,",4,b37,y1,f+2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3180,"4d,",6n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3181,4,b38,b2,s1,f1,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3182,6,s18,u1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3183,4,b29,f2,u3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3184,"6w,",6n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3185,"6w,",4,f37,b3,b3,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3186,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3187,4,b37,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3188,4,f37,y3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3189,4+,b2,v1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3190,6,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3191,6,s29,f1,r3,k3,b1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3192,4,b19,f3,b3,b3,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3193,4,r28,r2,f2,b3,b3,b1x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3194,6,f28,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3195,6,s28,f+1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3196,4,b29,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3197,"4w,",6,b28,f3,s3,b3,b2,f3,s3,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3198,"6d,",4,b28,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3199,"4n,",4d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3200,4,b28,f2,f3,b3,b3,b2,b2,s2,r+3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3201,"4w,",5,b28,b1,f1,f2,b2,f2,f+1,f3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3202,6,f28,f+1,f3,z3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3203,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3204,4,b38,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3205,6,b29,f1,f1,f1,f1,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3206,"4x,",4,b38,b3,b3,b3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3207,"4w,",5,b29,b2,b3,s2,f1,f2,b+3,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3208,"4n,",4+,b3,z1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3209,6,b29,f3,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3210,"4d,",4,f38,b3,b1,f3,b3,b2,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3211,4,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3212,6,r18,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3213,"6d,",5,f39,b1,o1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3214,4,b38,b3,b3,b3,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3215,"6n,",6,b38,b+3,m1,o1,l2,o3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3216,4,b38,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3217,4,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3218,4+,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3219,6,b2,j1,f1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3220,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3221,4,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3222,4,r39,b3,s2,f1,f3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3223,"4n,",6,f29,f2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3224,6,s29,f1,r1,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3225,4,f18,f2,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3226,6,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3227,"6n,",5,f38,b3,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3228,4,b38,b+3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3229,4,f18,f3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3230,4,s38,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3231,6,b29,f1,f2,b+3,s2,v1,l2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3232,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3233,"6d,",6,b18,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3234,"6d,",4,b38,b3,b3,b3,b3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3235,4,f28,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3236,6,b28,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3237,6,f3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3238,"6d,",6,b39,s39,b38,s3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3239,"4n,",4,b38,s39,f38,s29,f38,s38,f18,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3240,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3241,6,f1!#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3242,4,f1x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3243,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3244,4,f1x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3245,"4n,",4x;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3246,"5d,",6,f37,b37,s29,b28,f29,f39,s29,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3247,"6n,",5,s39,f19,f29,f38,s19,f38,s39,s38,f29,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3248,"6n,",5,s29,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3249,6,s2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3250,"4d,",5,b39,f19,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3251,"6x,",5,f19,f38,b18,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3252,"6w,",5,b18,r29,f29,f39,b38,s3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3253,4+,r3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3254,"4x,",6,f27,u3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3255,"4w,",5,f28,f19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3256,"6d,",5d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3257,c4,f27,f18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3258,4,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3259,6,b28,s38,s38,s39,s39,f39,s38,s18,f;3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3260,4,s38,s1d+@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3261,"6d,",6,s28,b39,s2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3262,5+,b3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3263,4,f17,b38+,m3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3264,"6d,",c6,b38,f39,s37,f-38,m2,o38,s1!#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3265,6,f28,u37+,b-2,v3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3266,4,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3267,4,s!#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3268,"6d,",4,f38+*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3269,4,b28,f29,f;38,f3x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3270,"4n,",6,b29,s2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3271,6,f17,f18,f28,s3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3272,5,b37,b38,s18,f19,f1x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3273,5,f37,b39,s29,f38,b28,f19,r29,f18+,l27,o37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3274,6,b29,f39+,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3275,4+,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3276,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3277,"4n,",5,b38,s39,b19,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3278,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3279,4,b37,s3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3280,4,r2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3281,"6w,",4,b39,s39,u37+,s-3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3282,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3283,"5n,",5,b38,s39,b39,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3284,"6d,",6,b38,s3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3285,"4n,",4,b39,f28,f18,f18,f38,s39,b38,s39,b38,s39,b38,s28,b38,s19,f39,s38,b38,s1w@,,,,,,,,,,,,,,,,,,,,,,,,,
3286,4,f17,f28+,b2,z18,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3287,5,b18,f18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3288,4+,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3289,"4d,",4w;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3290,6,b29,f38,s38,s18,f1x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3291,4,f18,f38,b3n+#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3292,"6d;,",5,f28,f19,f29,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3293,6,s27,f38+,m3,o18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3294,6,r37,s18,r3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3295,4,f29,f28,b19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3296,4,s2,v1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3297,"4w,",4d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3298,4+,s1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3299,"4n,",6,b29,f19,r2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3300,6,r28,f39,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3301,4,f38,b38,s39,f18,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3302,5,b39,b38,s39,b28,f18,r1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3303,6,s17,f-39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3304,"6d,",6,r27,f39+,b2,z18,l1,o28*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3305,4,f1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3306,6,s1,j19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3307,6,f28,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3308,"4n,",6,b29,f37,s39,f39,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3309,4+,s3,z1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3310,"6w,",4,f28,f;37+,s3!#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3311,"4d,",5,b19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3312,4,f17,f19,f19,f19,f17,f18,f39,s38,s38,s18,f17,f39,b38,s38,b18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3313,4,s2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3314,4,f28,s29,b18,f17,f38,s39,b38,s39,b38,s19,f38,s29,b29,f38,b28,f29,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,
3315,4,s3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3316,6,b38,b39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3317,"6n,",4+,f2,h;27*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3318,6,b19,f18,r17,f38+,m28,o39,s3,z18,r1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3319,"6d,",4,b37,b19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3320,"4d,",6,b29,h1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3321,6,f28,f18,f27,f28,b39,s39,b38,s3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3322,4,f19,f29,b19,f17,f18,f38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3323,"4n,",6w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3324,6,s3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3325,"4d,",4,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3326,"6w,",5,b28,f39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3327,"4x,",5,b27,f18,f18,f28,b38,s29,f39,s3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3328,5,r38,f19+,f1,v3!#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3329,"4d,",c4w;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3330,5,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3331,6,f29,f19,r1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3332,5,f39,b39,s39,b39,s38,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3333,6,f28,f39,s38,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3334,4,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3335,6,f29,f18,f17,f38,s38,b19,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3336,4,f28,s37,b-38,b19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3337,6,r28,f;18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3338,6,s39,s38,f39,b1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3339,4,s3,o18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3340,"5d;,",6,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3341,"c6d,",6,f39+,s2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3342,4,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3343,"6n,",6,f37,b39,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3344,4+,s3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3345,"4w,",6,s18,u17+,r-1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3346,4,f17,f38+*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3347,"6d,",4,s37,s19+,l3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3348,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3349,4,s29,f38,s3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3350,4,f19,f29,s39,f18,f17,f38,s3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3351,6,f39,b18,f19,f39,s37,s39+*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3352,4,f1x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
