,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
237,6,f#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,4,r2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,6,f2,f3,b2,f1,f2,f2,f1,f2,f2,b2,b2,b2,b2,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,6,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,4,b1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,6,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,"4w,",4,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,4,f2,f3,b3,b3,b3,b1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,"4n,",5,b2,b3,b2,b2,b1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,6,b#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,"4d,",5,b2,f1,f2,f2,f1,f2,f3,b2,f1,f1,f3,b1,f2,f3,s3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,"6d,",5,b2,b2,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,6,b2,f2,f2,f2,f2,b3,b1,f1,f1,f3,s3,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,4,b2,f3,s1,f3,s3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,6,b3,b2,b2,b3,f3,b3,f3,b1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,4,b2,f3,s2,u3,z1,v1,v3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,4,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,6,f2,f2,b2,f3,b2,b2,f1,f2,u2,v2,b2,v^1,v3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,"6d,",6,b2,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,4,b2,f1,f1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,4,f2,f+3,s3,z2,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,"6x,",4,b2,f2,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,4,f3,b3,b3,f3,b3,f3,b3,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,"4n,",4,b3,b3,b3,b3,b3,b3,b3,f3,b3,b2,f2,f1,f1,f;3,s2,f3,b3,b3,b2,b3,b3,b2n@,,,,,,,,,,,,,,,,,,,,,
261,"6w,",5,f3,b3,f;3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,4,b3,f3,b3,b1,f3,f1,f1,b3,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,4,f2,f3,s3,f1,f3,y1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,"4n,",5,b1,f1,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,5,b2,f3,s1,f1,f3,f2,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,4,b2,f+1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,6,b;2,f+1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,"4n,",4,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,"5d,",5,f1,r3,f3,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,"6n,",4,b3,b2,b1,f3,b3,b3,b3,b3,b3,b3,b2,f1,f3,f3,s3,f1,f1,f3,b+3,s2,f-1,f1,v3*,,,,,,,,,,,,,,,,,,,,
271,6,b3,b3,b3,f3,b2,f3,y1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,"4n,",4,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,"6d,",5,b2,f1,f2,f1,f1,r3,b3,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,6,b3,f3,b1,f3,b2,v2,b1,f3,s2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,4,b3,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,6,bn#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,"4n,",4,b3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,"6n,",4,f3,b2,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,4,f2,f3,b1,f1,f1,f1,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,"4n,",5,f3,b3,f3,b3,s2,f3,b3,f3,b3,b2,f2,f1,r1,f-3,b2,o2,f3,b2,f1n@,,,,,,,,,,,,,,,,,,,,,,,,
282,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,"4n,",4,b2,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,"6n,",6,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,4,f2,f+3,b3,z1,f2,o3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,6,f2,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,4,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,6,r2,f3,s2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,4,f2,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,6,f2,f3,b2,f3,b3,b3,b3,b3,b3,b3,b3,b2,f3,b2,f3,b3,b2,f1,f3*,,,,,,,,,,,,,,,,,,,,,,,,,
291,"6n,",4,f2,f3,s2,f3,b1,f1,f1,f1,f2,f1,f2,f3,b1,f3,s2,f3,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,
292,6,f2,f2,f3,b1,f3,b2,f1,r3,f+3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,4,b2,b2,b2,f3,b3,b3,b3,b2,b2,b1,f3,b1,f1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,6,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,6,f3,b1,r2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,4,b2,f2,f2,f3,b3,b3,b2,b2,b2,b2,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,"4w,",6,f2,f3,b2,b2,f3,b3,f3,b2,f3,b1,f1,f3,b2,b2,f3,s2,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,
298,"6d,",4,b3,b2,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,4,f1,f+3,b2,z1,f3,z1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,4,b2,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,6,b1,f3,b3,b3,b1,f3,b3,b3,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,4,b2,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,"6w,",6,b2,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,4,b3,r+3,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,"6n,",6,f2,b3,b3,b3,b3,b3,b3,b3,b2,f3,s3,f1,f2,f3,b3,b1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,5,f2,f2,f#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,"4n,",5,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,4,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,6,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,4,b2,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,"6w,",5,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,"6d,",6,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,4,b2,b+3,b2,z1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,5,b1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,"4d,",4,b3,f1,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,4,f1,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,4,s2,f-1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,5,b2,b2,s2,b2,f3,b2*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,"6n,",4,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,"6d,",6+,b2,v3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,"4x,",4,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,4,b2,b2,f2,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,6,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,6,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,"4x,",6,b2,b2,f2,b2,f3,s3,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,4,b3,b1,f2,f2,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,"4w,",5d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,"5d,",5,b3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,6,b2,f2,b2,b2,f3,b2,y1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,"4n,",4,b1,r1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,"4n,",6+,b2,v2,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,"6+w,",4,s2,f+1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,"4w,",6,b1,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,"6n,",5,b2,f2,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,5,b1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,"5d,",6,b3,b;3,b+1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,"6w,",5,b3,b2,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,5,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,6,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,"6x,",6,f2,f#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,6,b#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,4,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,4,f1,f3,b;2,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,5,b2,f+2,f2,v3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,4,f2,f2,s2,f2,f2,f2,b2,b2,f3x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,5,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,"4d,",5d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,"6d,",5,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,6,b2,b2,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,"4w,",5,f2,b2,b2,b2,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,6,f2*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,"6+n,",5,b2,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,"4+*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,"6+*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,"5n,",6n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,5,f2,b2,s2,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,5,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,5,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,6,b2,b2,b3,b2,s3,b2,b2,f2,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,5,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,"4+w,",5+,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,4,b2,f2,f2,f1,f2,f2,s1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,"4w,",4+,b1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,6,b#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,6,f3,b2,b2,b2,f3,b2,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,"4d,",5,f2,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,4,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,"6+d,",6,b2,f+3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,5,b2,b2,b2,b3,b;3,b2,b2,b2,f2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,6,b2,b2,b2,b3,b2,b1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,"4n,",4,b2,b1,r1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,"6d,",6+,b2,v2*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,4,s2,f2,f1,f2,f2,b2,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,"6n,",6d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,4,b2,f1,r3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,5,b2,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,6,b2,b+3,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,6,f2,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,"6n,",6,f2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,4,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,"6n,",4,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,"4d,",5+,b3,z2,r3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,"6n,",5,f3,b3,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,6,f2,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,6,b2,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,4,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,4,f1,u3,s-2,b2,o3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,4,b#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,"5d,",5,f2,f2,f2,b3,b3,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,5,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,5,f3,b3,b3,b1,r1,f3,b2,f2,f3,b2,b2,b1,f1,f3,b2,b2,y1,v2n@,,,,,,,,,,,,,,,,,,,,,,,,,,
401,"4n,",5,b2,f2,b+2,b2,v2,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,"6n,",6,b1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,"6n,",6+,f2,o3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,4,f3,b+1,f1,v2,b-2,v1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,6,f2,f2,b+3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,"6d,",5,b2,f2,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,5,b3,b2,b1,r3,f3,m2,o1,f2,z2*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,5,b#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,"4n,",5,b2,b2,b2,f1,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,6,b2,o3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,"4d,",4,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,6,b2,b3,s2,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,4,b#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,"6d,",6,b1,r3,b2,s1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,5+,f2,z2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,"4n,",4,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,6,b#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,5,b2,f2,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,6,b2,b3,b3,s2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,"6n,",5,b2,f1,f3,b#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,4,f#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,5,b3,b2,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,"6n,",4n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,6+,b2,v2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,4+,b2,v1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,"6n,",4,b3,b;1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,5,f2,b2,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,4,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,"4d,",6,b#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,"4x,",4,b2,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,6,b2,f+2,b#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,6,f#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,"6n,",c5,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,"4d,",4,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,6,b29,f29,b28,f38,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,4,s28,f+39,b2,z1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,"4n,",6,b29,f18,f19,f29,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,4,f38,b39,s28,f39,s39,f18,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,6,f29,f38,f38,b29,f27,b38,b28,b39,s39,s19,f29,b38,s2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,5,b1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,6,s17,f+18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,6,f27,f17,f38,b29,b38,s19,f39,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,"4n,",6,b28,f29,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,"c4n,",4,b38,f18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,4,f29,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,"4n,",5,b38,s39,s38,s19,f28,f27,b37,b28,f18,f29,f38,b27,f19,f18,r39,f18,r29,f17,u17,u-17,f-38*,,,,,,,,,,,,,,,,,,,,,,
457,4,f!#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,"4x,",4,b38,s29,f19,f17,f+39,s37,i1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,5,f39,s27,f-18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,4,f18,f39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,6,b28,u17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,4,s3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,5,b29,f29,f39,b39,s28,f38,b17,r19,f18,f29,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,6,s2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,"4d,",4,b18,r18,f18,f39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,"4n,",6,b29,f38,b37,y17,r-38w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,5,f28,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,6,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,6,s37w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,6,f29,b39,b;27,b39,b28,b29,f39,b39,s2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,"5n,",5,f29,b27,f+37,m2,o27,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,4,s;37,s39,f38,b39,s19,f38,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
