,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
4186,"6d,",4,f28,b3,b3,b2,f3,b3,b3,b1,f1,f1,r2,f+1*,,,,,,,,,,,,,,,,,,,,,,,,,,
4187,4,s18,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4188,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4189,"4n,",5,b38,b3,b1,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4190,4,f27,f+3,m3,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4191,"6n,",6,f27,f1,f2,b1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4192,"6d,",6,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4193,6,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4194,"6w,",6,f28,f3,b2,b3,b3,b3,b2,f3,b3,s3,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,
4195,"4w,",4,b37,b3,b1,f1,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4196,5,b28,f3,b2,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4197,4+,b1,v1x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4198,"6w,",6,b29,f2,b3,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4199,"4d,",5,b38,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4200,6,b27,f1,f2,f2,b3,b3,b2,f1,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4201,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4202,"6d,",5,f37,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4203,4,b38,b3,s#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4204,4,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4205,5,b29,f3,b3,s1,f2,b3,s3,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4206,4,f29,b3,s2,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4207,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4208,6,s29,f1,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4209,5,f19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4210,4,f28,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4211,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4212,"4n,",5,f28,b2,f2,b2,f1,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4213,4,b38,b1,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4214,5,b29,f2,b2,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4215,"6w,",4,b29,f3,b2,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4216,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4217,4,b28,f3,r3,f+3,b1,v#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4218,"4w,",5,f39,b3,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4219,"4n,",5,f19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4220,4,f28,f1,f2,f1,f2,b2,b2,f2,f3,b3,b2,f1,f3,b3,b3,b3,b3,f3,y1,u-1,f-3,s3,z1,f1w#,,,,,,,,,,,,,,,
4221,"6d,",5,f37,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4222,"6d,",5,b29,b;3,y-3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4223,"4n,",c4,b39,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4224,4,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4225,"4n,",4,b28,f1,l1,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4226,"6d,",5,f28,y1,u-1,f-3,t3,t3,o=2,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4227,4,f1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4228,4,b38,b3,b3,b2,f3,b1,f1,f1x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4229,4,r1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4230,"4n,",4,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4231,"4w,",6,b28,f2,f2,f3,s3,f3,b3,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4232,6,b37,b-3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4233,6,f29,f2,f2,s3,u3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4234,"5d,",6,b29,b2,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4235,"4d,",4,b28,f3,b2,f2,f1,f1,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4236,"6n,",5,f17,f1,f3,b2,f1,f2,f2,y1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4237,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4238,"c6n,",5n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4239,4,b28,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4240,"6n,",5,f29,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4241,"6w,",4,f19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4242,"6n,",5,f29,b2,f3,b2,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4243,4+,b3,z2,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4244,4,r#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4245,4,b28,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4246,4,f18,f+3,m2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4247,5,b27,f3,b2,f3,s3,f+3,b3,z2,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4248,4,f28,f+3,m3,o=2,f2,f1,f1,f3,s3,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4249,4,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4250,6,s2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4251,"4n,",4,b29,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4252,"6d,",4,f17,u3,b3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4253,"4x,",4,b28,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4254,"6w,",4,f28,f2,b3,b2,b3x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4255,"4w,",4,b38,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4256,"4d,",5,b17,f3,s3,f;2,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4257,6,f28,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4258,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4259,"4n,",4,b38,b3,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4260,"6d,",6,f28,f2,f1,f!@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4261,"4n,",4,y37,y-3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4262,"4w,",4,f39,s2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4263,"4n,",6,f28,f1,f2,b2,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4264,"6d,",6,f17,f2,f2,f3,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4265,"5d,",5,b38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4266,4,f!#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4267,"4n,",4,b29,f1,f1,f3,b3,b3,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4268,4,f3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4269,"4n,",4,b28,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4270,6,b17,f1,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4271,4,b38,y1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4272,6,s39,s3,b1,f3,b3,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4273,"4n,",4,b38,s3,f1,f2,b+3,m2,o1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4274,6,b37,f2*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4275,4,b28,f2,f2,f2,b3,b3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4276,"6n,",4,f28,y3,y-1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4277,"4n,",4,b19,f1,f1,f2,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4278,6,b37,b3,s3,b+1,f1,v3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4279,4,b29,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4280,5,b27,f3,s2,f+3,s3,k1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4281,"6n,",4,f28,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4282,"4w,",4,f!@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4283,6,f29,f3,b3,s3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4284,"5d,",6,f29,f3,b2,f+3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4285,6,f38,f3,b3,f3,s2,f1,f2,f2,s1,f1,f3,b2,b2,f3,s3,f-3*,,,,,,,,,,,,,,,,,,,,,,,
4286,6,s2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4287,"6w,",4,f38,f2,f3,b2,f3,s2,f+3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4288,"4d,",6,f39,b3,b3,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4289,"6#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4290,"6n,",4,f37,b3,s3,u3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4291,"4n,",5,b39,b2,f1,f1,f3,s2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4292,"4n,",6,f28,f1,f3,s3,b3,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4293,"6d,",6,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4294,"6d,",5,b38,b3,b;1,f1,f2,b3,b2,f1,f1,f2,f3,s3,f3,s3,f1,f1,f1,f2,b3,s3,s3,b2n#,,,,,,,,,,,,,,,,
4295,4,f28,f2,b2,f3,b1,f3,b3,b2,f1x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4296,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4297,4,f28,f2,b3,s3,f3,s3,y-3,s-1,t#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4298,6,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4299,6,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4300,"c4n,",5,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4301,6,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4302,"6n,",4,f18,f3,y1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4303,4,s3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4304,6,b29,f2,b3,s3,f3,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4305,4,b29,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4306,"4n,",5,f19,f1,f2,f3,b2,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4307,"4d,",6,b27,b2,s2,f2,f1,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4308,"4x,",4,b37,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4309,"5n,",6,b29,f1,r2,r+3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4310,"6n,",4,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4311,"6w,",6,f38,f2,f1,r+2,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4312,"6x,",4+,b17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4313,"6x,",4,f19,f2,b2,s2,f3,b2,f1,f1,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4314,6,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4315,"4w,",6+,f2,v3,s3,z3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4316,c4,s3,j1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4317,4,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4318,6,f38,s2,y1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4319,"6n,",6,b19,f1,f3,b3,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4320,"4w,",4+,b3,z1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4321,4,f29,f+3,s1,h2,m3,p3,b1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4322,4,s38,f3,b3,f3,s3,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4323,6,b28,f1,f1,f2,f2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4324,"4w,",6,f28,f3,s1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4325,"6d,",4,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4326,6,b28,f3,s3,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4327,"4n,",4,b37,b3,s2,f3,b3,b3,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4328,4,f37,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4329,"4w,",4,b37,y3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4330,"6n,",6,b28,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4331,4,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,6,b19,f1,f2,s3,s3,s3,s3,f3,b2,f1,f2,f+3,b3w#,,,,,,,,,,,,,,,,,,,,,,,,,,
4333,4,b37,s2,f3,b3,b1,r1,f2,b2,b1,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4334,6,s29,f1,f2,f2,b1,f3,b2,s2,f1,f1,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4335,6,f39,b3,s3x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4336,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4337,"S,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4338,6,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4339,"6n,",6,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4340,ccc4,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4341,"4d,",6,b29,f1,f3,b2,b2,f3,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4342,4,b28,f2,f!@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4343,"4n,",5,b28,f2,b2,f1,r1,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4344,4,s28,f1,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4345,"6w,",6,f28,f3,b2,f2,s2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4346,4,b27,f1,f1,f2,b3,f1,f2,b2,f3,b2,u3,s-3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,
4347,"4w,",6+,b1,v^1,f-1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4348,"6n,",4,b18,r1x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4349,6,s28,f+1,f3,z3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4350,"6n,",6,f37,b2,b2,f2,b2,b3,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4351,"6n,",4,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4352,"4w,",4,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4353,4,f28,f2,s3,s3,s3,y1,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4354,"4w,",5n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4355,6,s2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4356,4,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4357,"4n,",6,f38,b2,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4358,6,f3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4359,4,f18,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4360,5,b39,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4361,"6d,",c4,f17,f1,f2,f2,s3,s2,f3,b1,r2,j3,s1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,
4362,4,b28,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4363,6,b27,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4364,"4n,",4,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4365,4,f18,f3,b3,y1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4366,"c6x,",4,b17,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4367,"c6x,",6,b1x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4368,"4d,",6,f27,f+1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4369,"6w,",4,f17,u1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4370,4,b28,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4371,"6d,",4,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4372,"4n,",4,b38,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4373,6,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4374,"6d,",4,f18,f3,s1,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4375,4,b1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4376,c6,b28,f1,f3,b2,b2,f2,b1,r2,f3,b3,b3,b2,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,
4377,6,f27,f3,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4378,6,s29,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4379,6,f28,f+1,f3,z3,b2,f1,f1,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4380,6,b29,f3,s1,f3,b2,f1,f3,b2,f1,f1,f;3,b1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,
4381,"4n,",4,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4382,"4n,",5,f28,f2,f2,f1,l1,j=1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4383,4,b38,b2,f2,f1,f3,s3,s3,s3,f2,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4384,5,f39,f3,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4385,"4n,",4,b27,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4386,"c6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4387,6,f28,f3,s3,u3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4388,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4389,4,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4390,4,r#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4391,6,r29,f+3,m2,o2*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4392,"4w,",4,f29,f2,f3,s2,f3,s2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4393,4,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4394,"6d,",4,f39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4395,4,b38,b3,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4396,4,f#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4397,"4d,",4,b28,f2,f1,f2,b2,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4398,"4n,",6,b17,u3,s-1,l1,o2*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4399,4,b39,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4400,"4w,",5,f19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4401,cc6,f3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4402,c6,s38,f2*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4403,"6d,",4,b37,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4404,4,f28,b3,b3,b3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4405,6,f38,b3,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4406,"6w,",5,f29,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4407,4,b29,f1,l1,o3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4408,"5d,",5,f39,b2,f3,b3,b3,f3,b2,f1,f1,f+1,l1,o1,f1,f2,y1,f-3,b3,z#,,,,,,,,,,,,,,,,,,,,
4409,6,r29,f3,s2,j=3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4410,4,r29,u1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4411,"4w,",4,b28,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4412,"6w,",4,f17,u1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4413,4,b28,f2,b1,f3,b3,s3,f1,r1,f+3,s3,z1,f3,z3d#,,,,,,,,,,,,,,,,,,,,,,,,,,
4414,6,b28,f1,f3,b3,s3,s1,f1,f2,f3,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4415,"6n,",5,b37,f2,f1,f1,f1,f1,f1,f2,b3,b3,b1,f2,f2,b2,f1,f1,f1,f3*,,,,,,,,,,,,,,,,,,,,
4416,4,f1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4417,"4n,",5,b29,f2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4418,4,f28,f2,s2,f3,b3,f2,b2,f+1,l1,o1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4419,"4n,",4,b39,b3,f1,r2,f+3,s3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4420,"4n,",4,f27,u3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4421,6,f28,f3,b3,b2,f3,b3,y1,r-2,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4422,4,r28,f+3,m2,o3,b2,v1,f3x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4423,"4d,",4,b28,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4424,"S,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4425,6,f37,b2,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4426,6,s2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4427,"4w,",6,f+18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4428,"4n,",5,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4429,"6d,",4,f27,y3,y-;3,b-1,l-2*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4430,6,f27,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4431,6,b28,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4432,"6n,",4,b39,b2,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4433,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4434,6,f#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4435,6,s39,f+1,r2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4436,"4w,",4,b18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
