,Points_A,Points_B,Games_A,Games_B,Sets_A,Sets_B,Serving_Player,Ralley,Sel_Pol,Dec_Pol,Opponent,Point_Winner,rally_length,1st_serve,deuce_side
319368,0,0,5,6,0,0,1,"['6', '39', 'b38', '38', 'b39', '29', 'z38', '27nwdx']",sel_uct,dec_greedy,djoko_bot,B,8,True,False
319372,15,40,5,6,0,0,1,"['4', 'b18', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,3,True,False
319387,40,40,0,1,0,1,1,"['4', 'b38', '17*']",sel_uct,dec_greedy,djoko_bot,A,3,True,False
319389,40,40,0,1,0,1,1,"['4', 's28', '37nwdx']",sel_uct,dec_greedy,djoko_bot,B,3,True,False
319399,0,0,1,2,0,1,1,"['6', '39', 'b39', '39', 'b19', '19', 'f18', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,8,True,False
319403,40,15,1,2,0,1,1,"['4', 'b29', '18*']",sel_uct,dec_greedy,djoko_bot,A,3,True,False
319410,0,0,2,3,0,1,1,"['4', '39', 'f19', '37', 'b17*']",sel_uct,dec_greedy,djoko_bot,B,5,True,False
319430,0,0,4,3,0,1,1,"['6', '37', 'b19', '19', 'f38nwdx']",sel_uct,dec_greedy,djoko_bot,A,5,True,False
319432,30,0,4,3,0,1,1,"['4', 's29', '19', 'f18', '29', 'b28', '18*']",sel_uct,dec_greedy,djoko_bot,A,7,True,False
319446,0,0,5,4,0,1,1,"['6', '39', 'b28', '28', 'f18*']",sel_uct,dec_greedy,djoko_bot,B,5,True,False
319450,30,30,5,4,0,1,1,"['4', 'b28', '39nwdx']",sel_uct,dec_greedy,djoko_bot,B,3,True,False
319456,40,40,5,4,0,1,1,"['4', 'b29', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,3,True,False
319458,40,40,5,4,0,1,1,"['4', 'b37', '17', 'u17', '17', 'f28', '17nwdx']",sel_uct,dec_greedy,djoko_bot,B,7,True,False
319460,40,40,5,4,0,1,1,"['4', 's38', '28', 'f18', '19', 'f18', '37', 'b38*']",sel_uct,dec_greedy,djoko_bot,B,8,True,False
319470,0,0,6,5,0,1,1,"['4', '38', 'f19', '28', 'f18', '37', 'b39', '27', 'f38nwdx']",sel_uct,dec_greedy,djoko_bot,A,9,True,False
319472,15,15,6,5,0,1,1,"['4', 'b27', '29nwdx']",sel_uct,dec_greedy,djoko_bot,B,3,True,False
319474,30,30,6,5,0,1,1,"['4', 'b27', '27', 'b28', '19', 'f38', '29', 'b38', '38', 'b38', '19', 'l18', '39', 'v17', '37', 'f37', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,17,True,False
319484,0,0,1,0,1,1,1,"['4', '38', 'b18', '18', 'f39', '17', 'f28nwdx']",sel_uct,dec_greedy,djoko_bot,A,7,True,False
319486,15,15,1,0,1,1,1,"['4', 'b39', '17*']",sel_uct,dec_greedy,djoko_bot,A,3,True,False
319498,0,30,3,0,1,1,1,"['4', 'b38', '19', 'f18*']",sel_uct,dec_greedy,djoko_bot,B,4,True,False
319507,30,0,4,1,1,1,1,"['4', 'b38', '19', 'f18', '37', 'b27', '18', 'l27', '37', 'b37nwdx']",sel_uct,dec_greedy,djoko_bot,A,10,True,False
319509,30,30,4,1,1,1,1,"['4', 's29', '19', 'f29', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,5,True,False
319521,15,15,4,3,1,1,1,"['4', 'b28', '39', 'b19', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,5,True,False
319523,30,30,4,3,1,1,1,"['4', 'b39', '17', 'f28', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,5,True,False
319537,30,0,5,4,1,1,1,"['4', 'b28', '39', 'b19', '39', 'b39', '18', 'f28', '19', 'f29', '37', 'f29', '19', 'f28', '19*']",sel_uct,dec_greedy,djoko_bot,A,15,True,False
319547,0,0,0,1,0,0,1,"['5', '38', 'b39', '39', 'f19*']",sel_uct,dec_greedy,djoko_bot,B,5,True,False
319549,15,15,0,1,0,0,1,"['4', 'b29', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,3,True,False
319557,0,0,1,2,0,0,1,"['4', '37', 'y19', '39', 'b38', '39', 'b19*']",sel_uct,dec_greedy,djoko_bot,B,7,True,False
319559,15,15,1,2,0,0,1,"['4', 'b38', '19', 'r19', '28', 'b37', '29', 'f18', '18', 'f18', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,11,True,False
319579,0,0,2,5,0,0,1,"['6', '38', 'b28', '29', 'y18', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,6,True,False
319581,30,0,2,5,0,0,1,"['4', 'b29', '18*']",sel_uct,dec_greedy,djoko_bot,A,3,True,False
319590,0,30,0,0,0,1,1,"['4', 'b39', '19', 'r28', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,5,True,False
319603,40,15,0,2,0,1,1,"['4', 'b38', '18', 'f29', '27', 'f18', '37', 'b28', '19', 'f19', '38', 'b38', '17', 'f28nwdx']",sel_uct,dec_greedy,djoko_bot,A,14,True,False
319610,0,0,1,3,0,1,1,"['4', '38', 'b38', '38nwdx']",sel_uct,dec_greedy,djoko_bot,B,4,True,False
319612,15,15,1,3,0,1,1,"['4', 'b37', '18', 'f39', '19*']",sel_uct,dec_greedy,djoko_bot,A,5,True,False
319614,15,40,1,3,0,1,1,"['4', 'b37', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,3,True,False
319616,40,40,1,3,0,1,1,"['4', 'b38', '18', 'f19nwdx']",sel_uct,dec_greedy,djoko_bot,A,4,True,False
319620,40,40,1,3,0,1,1,"['4', 'b19', '38', 'f29', '28', 'f38', '38', 'b28', '19*']",sel_uct,dec_greedy,djoko_bot,A,9,True,False
319631,30,30,2,4,0,1,1,"['4', 'b39', '18*']",sel_uct,dec_greedy,djoko_bot,A,3,True,False
319640,0,0,0,0,0,0,1,"['4', '38', 'b38*']",sel_uct,dec_greedy,djoko_bot,B,3,True,False
319642,15,15,0,0,0,0,1,"['4', 'b28', '39*']",sel_uct,dec_greedy,djoko_bot,A,3,True,False
319644,15,40,0,0,0,0,1,"['4', 'b37', '17', 'r27', '19', 'f38', '39', 'b17', '17nwdx']",sel_uct,dec_greedy,djoko_bot,B,9,True,False
319646,40,40,0,0,0,0,1,"['4', 's39', '38*']",sel_uct,dec_greedy,djoko_bot,A,3,True,False
319648,40,40,0,0,0,0,1,"['4', 's29', '18', 'f19', '39', 'b28', '18', 'f18', '17', 'f28', '27', 'f28', '18*']",sel_uct,dec_greedy,djoko_bot,A,13,True,False
319655,0,0,1,1,0,0,1,"['4', '38', 'b38', '39', 'z18', '29', 'f39', '18', 'f38', '18', 'f18', '17nwdx']",sel_uct,dec_greedy,djoko_bot,B,12,True,False
319657,15,15,1,1,0,0,1,"['4', 'b38', '17', 'f19nwdx']",sel_uct,dec_greedy,djoko_bot,A,4,True,False
319659,30,30,1,1,0,0,1,"['4', 's27', '17nwdx']",sel_uct,dec_greedy,djoko_bot,B,3,True,False
319661,40,40,1,1,0,0,1,"['4', 'b28', '39nwdx']",sel_uct,dec_greedy,djoko_bot,B,3,True,False
319671,15,40,2,2,0,0,1,"['4', 'b39', '19', 'f17', '38', 'm39', '38nwdx']",sel_uct,dec_greedy,djoko_bot,B,7,True,False
319678,0,0,2,4,0,0,1,"['4', '39', 'b38', '19', 'f28', '29nwdx']",sel_uct,dec_greedy,djoko_bot,B,6,True,False
319684,40,40,2,4,0,0,1,"['4', 's29', '19', 'r37', '38', 'b17', '38', 'b19nwdx']",sel_uct,dec_greedy,djoko_bot,A,8,True,False
319702,0,0,0,0,0,1,1,"['6', '38', 'b37', '39', 'b37*']",sel_uct,dec_greedy,djoko_bot,B,5,True,False
319704,15,15,0,0,0,1,1,"['4', 'b37', '19', 'f38', '29', 'f38', '19', 'l18*']",sel_uct,dec_greedy,djoko_bot,B,8,True,False
319706,15,40,0,0,0,1,1,"['4', 'b27', '28', 'y19', '28nwdx']",sel_uct,dec_greedy,djoko_bot,B,5,True,False
319715,30,0,0,2,0,1,1,"['4', 's39', '37', 'b38', '29', 'f38', '39', 'b27', '38', 't28', '19*']",sel_uct,dec_greedy,djoko_bot,A,11,True,False
319725,30,30,1,3,0,1,1,"['4', 'b39', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,3,True,False
319735,40,15,1,5,0,1,1,"['4', 's39', '39', 's38', '29', 'v38nwdx']",sel_uct,dec_greedy,djoko_bot,A,6,True,False
319741,0,0,0,0,0,0,1,"['4', '37', 'b28', '29', 'f29', '28', 'f39', '28', 'b39', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,10,True,False
319745,30,30,0,0,0,0,1,"['4', 'b38', '17', 'f17nwdx']",sel_uct,dec_greedy,djoko_bot,A,4,True,False
319753,30,0,1,1,0,0,1,"['4', 'm29', '19*']",sel_uct,dec_greedy,djoko_bot,A,3,True,False
319755,40,15,1,1,0,0,1,"['4', 'b37', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,3,True,False
319764,0,0,3,1,0,0,1,"['4', '38', 'b27', '17', 'f17', '28', 'f19', '38', 'b28nwdx']",sel_uct,dec_greedy,djoko_bot,A,9,True,False
319778,0,0,4,2,0,0,1,"['6', '39', 'f38', '28', 'f29', '28', 'f29', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,8,True,False
319780,0,30,4,2,0,0,1,"['4', 'b37', '18', 'l28', '39', 'f27', '28', 'b17', '37', 'm29', '38', 'b28', '17nwdx']",sel_uct,dec_greedy,djoko_bot,B,13,True,False
319782,15,40,4,2,0,0,1,"['4', 'f28', '39', 'b37', '29', 'f38', '29', 'f18', '17*']",sel_uct,dec_greedy,djoko_bot,A,9,True,False
319802,0,0,0,0,1,0,1,"['6', '38', 'b37', '38', 'l39', '28', 'b38nwdx']",sel_uct,dec_greedy,djoko_bot,A,7,True,False
319808,40,40,0,0,1,0,1,"['4', 's27', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,3,True,False
319815,0,0,0,2,1,0,1,"['6', '38', 's38', '19', 'f39', '28', 'b27', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,8,True,False
319821,40,40,0,2,1,0,1,"['4', 'b38', '19', 'f19', '39', 'b29', '38', 'b39', '28', 'f29', '29nwdx']",sel_uct,dec_greedy,djoko_bot,B,11,True,False
319831,0,0,2,2,1,0,1,"['6', '39', 'y17', '39', 'y18', '19', 'f19nwdx']",sel_uct,dec_greedy,djoko_bot,A,7,True,False
319840,0,0,3,3,1,0,1,"['6', '39', 'b29', '38', 'b28', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,6,True,False
319863,30,0,0,0,0,0,1,"['4', 's27', '18*']",sel_uct,dec_greedy,djoko_bot,A,3,True,False
319877,40,15,1,1,0,0,1,"['4', 'b28', '38*']",sel_uct,dec_greedy,djoko_bot,A,3,True,False
319893,40,40,2,2,0,0,1,"['4', 's29', '18', 'f28', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,5,True,False
319895,40,40,2,2,0,0,1,"['4', 's29', '19', 'r39', '27*']",sel_uct,dec_greedy,djoko_bot,A,5,True,False
319901,0,0,3,3,0,0,1,"['4', '38', 'b38', '38', 'b38', '28', 'f38', '28', 'f19', '18', 'f18', '19', 'f38', '38', 'b39', '18', 'r38*']",sel_uct,dec_greedy,djoko_bot,B,17,True,False
319903,0,30,3,3,0,0,1,"['4', 'b39', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,3,True,False
319915,15,15,3,5,0,0,1,"['4', 's38', '28', 'f38', '19', 'f29', '18', 'r29', '37', 'b28', '18*']",sel_uct,dec_greedy,djoko_bot,A,11,True,False
319917,30,30,3,5,0,0,1,"['4', 'b37', '18*']",sel_uct,dec_greedy,djoko_bot,A,3,True,False
319927,15,15,0,0,0,1,1,"['4', 'b38', '18', 'f39', '18*']",sel_uct,dec_greedy,djoko_bot,A,5,True,False
319935,0,0,1,1,0,1,1,"['4', '38', 'b19*']",sel_uct,dec_greedy,djoko_bot,B,3,True,False
319939,40,15,1,1,0,1,1,"['4', 'b38', '18', 'f38', '18', 'f37', '39', 'v17*']",sel_uct,dec_greedy,djoko_bot,B,8,True,False
319945,0,0,2,2,0,1,1,"['4', '38', 'b39', '28nwdx']",sel_uct,dec_greedy,djoko_bot,B,4,True,False
319957,0,0,4,2,0,1,1,"['6', '39', 'b29', '38', 'f19nwdx']",sel_uct,dec_greedy,djoko_bot,A,5,True,False
319982,15,15,0,1,1,1,1,"['4', 'b37', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,3,True,False
319986,40,40,0,1,1,1,1,"['4', 's29', '19', 'f17', '18', 'r17', '28', 'y19', '29', 'f39', '17nwdx']",sel_uct,dec_greedy,djoko_bot,B,11,True,False
319990,40,40,0,1,1,1,1,"['4', 'b38', '18', 'f39', '19', 'f19', '19*']",sel_uct,dec_greedy,djoko_bot,A,7,True,False
319999,15,15,2,1,1,1,1,"['4', 'b29', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,3,True,False
320007,0,0,3,2,1,1,1,"['4', '39', 'y19', '18', 'f37', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,6,True,False
320011,40,15,3,2,1,1,1,"['4', 's38', '29', 'b28', '17*']",sel_uct,dec_greedy,djoko_bot,A,5,True,False
320020,0,0,5,2,1,1,1,"['6', '38', 'b17nwdx']",sel_uct,dec_greedy,djoko_bot,A,3,True,False
320042,0,0,1,2,0,0,1,"['6', '37', 'b39', '29nwdx']",sel_uct,dec_greedy,djoko_bot,B,4,True,False
320046,15,40,1,2,0,0,1,"['4', 'b37', '17', 'f39', '37', 'b39*']",sel_uct,dec_greedy,djoko_bot,B,6,True,False
320048,40,40,1,2,0,0,1,"['4', 'b37', '17', 'r39nwdx']",sel_uct,dec_greedy,djoko_bot,A,4,True,False
320064,0,30,1,4,0,0,1,"['4', 'b28', '38', 'b29', '38nwdx']",sel_uct,dec_greedy,djoko_bot,B,5,True,False
320066,15,40,1,4,0,0,1,"['4', 'b27', '29*']",sel_uct,dec_greedy,djoko_bot,A,3,True,False
320072,0,0,0,0,0,1,1,"['6', '38', 'b17', '39nwdx']",sel_uct,dec_greedy,djoko_bot,B,4,True,False
320074,15,15,0,0,0,1,1,"['4', 'b39', '19', 'f28', '29', 'r28', '18', 'r39', '37nwdx']",sel_uct,dec_greedy,djoko_bot,B,9,True,False
320076,30,30,0,0,0,1,1,"['4', 'b18', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,3,True,False
320090,40,15,2,0,0,1,1,"['4', 'b37', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,3,True,False
320106,0,0,4,2,0,1,1,"['4', '39', 'y39*']",sel_uct,dec_greedy,djoko_bot,B,3,True,False
320108,15,15,4,2,0,1,1,"['4', 'b37', '17', 'f17', '29', 'v37', '17', 'f18*']",sel_uct,dec_greedy,djoko_bot,B,8,True,False
320119,15,15,5,3,0,1,1,"['4', 'b29', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,3,True,False
320121,40,15,5,3,0,1,1,"['4', 's37', '29', 'f18', '28', 'b39', '18*']",sel_uct,dec_greedy,djoko_bot,A,7,True,False
320123,40,40,5,3,0,1,1,"['4', 'b28', '38', 's39', '19', 'l37', '37', 'm27', '28', 'b28', '29', 'f28', '38', 's39', '38nwdx']",sel_uct,dec_greedy,djoko_bot,B,15,True,False
320131,0,0,0,0,1,1,1,"['5', '37', 'b27', '28', 'f37nwdx']",sel_uct,dec_greedy,djoko_bot,A,5,True,False
320139,0,0,1,1,1,1,1,"['6', '39', 'f19', '39', 'b29', '29', 'f38', '29', 's28', '29nwdx']",sel_uct,dec_greedy,djoko_bot,B,10,True,False
320143,40,15,1,1,1,1,1,"['4', 's27', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,3,True,False
320151,30,0,3,1,1,1,1,"['4', 'b38', '19', 'f27', '17', 'r17', '18', 'f38', '28', 'f19', '38', 'b38nwdx']",sel_uct,dec_greedy,djoko_bot,A,12,True,False
320153,30,30,3,1,1,1,1,"['4', 'b38', '18', 'r17', '38', 'b28', '29nwdx']",sel_uct,dec_greedy,djoko_bot,B,7,True,False
320174,0,0,5,3,1,1,1,"['6', '39', 'b18', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,4,True,False
320176,15,15,5,3,1,1,1,"['4', 'b28', '39', 'z18', '29', 's28', '28', 'b38', '39', 'z37', '29', 'b38', '18', 'f29', '18', 'l38', '37', 'b38nwdx']",sel_uct,dec_greedy,djoko_bot,A,18,True,False
320188,0,0,1,0,0,0,1,"['6', '38', 'b39nwdx']",sel_uct,dec_greedy,djoko_bot,A,3,True,False
320190,0,30,1,0,0,0,1,"['4', 's37', '27nwdx']",sel_uct,dec_greedy,djoko_bot,B,3,True,False
320199,0,0,1,2,0,0,1,"['4', '39', 'f19*']",sel_uct,dec_greedy,djoko_bot,B,3,True,False
320208,0,0,2,3,0,0,1,"['6', '37', 'b29', '38nwdx']",sel_uct,dec_greedy,djoko_bot,B,4,True,False
320210,15,15,2,3,0,0,1,"['4', 'b28', '38', 'b38', '38', 'b38nwdx']",sel_uct,dec_greedy,djoko_bot,A,6,True,False
320212,30,30,2,3,0,0,1,"['4', 's29', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,3,True,False
320214,40,40,2,3,0,0,1,"['4', 'b38', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,3,True,False
320224,40,15,3,4,0,0,1,"['4', 'b18', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,3,True,False
320249,0,0,5,6,0,0,1,"['4', '39', 'f17*']",sel_uct,dec_greedy,djoko_bot,B,3,True,False
320253,15,40,5,6,0,0,1,"['4', 'b37', '18', 'r18', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,5,True,False
320258,0,0,0,1,0,1,1,"['4', '39', 'b39', '28nwdx']",sel_uct,dec_greedy,djoko_bot,B,4,True,False
320260,30,0,0,1,0,1,1,"['4', 's29', '19*']",sel_uct,dec_greedy,djoko_bot,A,3,True,False
320278,0,0,1,2,0,1,1,"['4', '38', 'b39', '28', 'f37*']",sel_uct,dec_greedy,djoko_bot,B,5,True,False
320298,0,0,4,3,0,1,1,"['4', '38', 'b38', '38', 'y18', '38', 'b28', '28', 'f38', '18*']",sel_uct,dec_greedy,djoko_bot,A,10,True,False
320313,15,15,5,4,0,1,1,"['4', 's39', '38', 'b19nwdx']",sel_uct,dec_greedy,djoko_bot,A,4,True,False
320315,40,15,5,4,0,1,1,"['4', 'b19', '38', 'y18nwdx']",sel_uct,dec_greedy,djoko_bot,A,4,True,False
320317,40,40,5,4,0,1,1,"['4', 'b38', '19', 'f19', '39', 'b39', '29', 'b37', '19', 'f18', '39nwdx']",sel_uct,dec_greedy,djoko_bot,B,11,True,False
320319,40,40,5,4,0,1,1,"['4', 'b28', '39*']",sel_uct,dec_greedy,djoko_bot,A,3,True,False
320321,40,40,5,4,0,1,1,"['4', 's27', '18*']",sel_uct,dec_greedy,djoko_bot,A,3,True,False
320323,40,40,5,4,0,1,1,"['4', 's18', '37', 'o38', '28', 'y18', '28', 'f19', '18', 'f29', '38', 'b28', '39', 'y17', '38', 'b39', '19', 'f29', '38', 'b37', '39', 'b39', '38', 'b37', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,25,True,False
320336,15,40,0,1,1,1,1,"['4', 'b28', '39nwdx']",sel_uct,dec_greedy,djoko_bot,B,3,True,False
320338,40,40,0,1,1,1,1,"['4', 'b37', '17*']",sel_uct,dec_greedy,djoko_bot,A,3,True,False
320340,40,40,0,1,1,1,1,"['4', 'b37', '18', 'f18', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,5,True,False
320366,0,0,2,3,1,1,1,"['4', '39', 'f28*']",sel_uct,dec_greedy,djoko_bot,B,3,True,False
320372,40,40,2,3,1,1,1,"['4', 'b28', '38', 'b37', '17', 'f29', '19*']",sel_uct,dec_greedy,djoko_bot,A,7,True,False
320374,40,40,2,3,1,1,1,"['4', 'b29', '19', 'r18', '39', 's38', '29', 'f28', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,9,True,False
320386,0,0,3,4,1,1,1,"['6', '38', 'b39', '38', 'y28', '38nwdx']",sel_uct,dec_greedy,djoko_bot,B,6,True,False
320390,40,15,3,4,1,1,1,"['4', 's37', '28', 'f27', '19', 'f19', '29', 'b37', '38', 'b18', '18*']",sel_uct,dec_greedy,djoko_bot,A,11,True,False
320397,0,0,4,5,1,1,1,"['6', '38', 'b37', '38nwdx']",sel_uct,dec_greedy,djoko_bot,B,4,True,False
320401,40,15,4,5,1,1,1,"['4', 's28', '39', 'b28', '29', 'b27', '39', 's38', '27', 'b29', '19', 'f18nwdx']",sel_uct,dec_greedy,djoko_bot,A,12,True,False
320418,0,2,6,6,1,1,1,"['4', 'b38', '17nwdx']",sel_uct,dec_greedy,djoko_bot,B,3,True,False
320426,4,6,6,6,1,1,1,"['4', 'b37', '19', 'f38*']",sel_uct,dec_greedy,djoko_bot,B,4,True,False
320428,0,0,0,0,0,0,1,"['4', '38', 'b28', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,4,True,False
320432,40,15,0,0,0,0,1,"['4', 'b29', '17', 'f39', '18', 'r29', '17', 'f19', '37', 'b38', '28', 'f38', '19*']",sel_uct,dec_greedy,djoko_bot,A,13,True,False
320440,15,15,1,1,0,0,1,"['4', 'b19', '38', 'b37', '18', 'f17', '19', 'f38', '18*']",sel_uct,dec_greedy,djoko_bot,A,9,True,False
320442,40,15,1,1,0,0,1,"['4', 'b38', '17', 'f39', '38', 'b29', '18', 'f28', '37', 'b38', '37', 'b18', '27', 'f28', '28', 'f28nwdx']",sel_uct,dec_greedy,djoko_bot,A,16,True,False
320448,0,0,2,2,0,0,1,"['6', '39', 'f28', '39', 'b38', '18', 'f38', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,8,True,False
320456,0,0,3,3,0,0,1,"['6', '38', 'b29', '39', 'm28', '38', 'b18', '39', 'z18', '17', 'f18*']",sel_uct,dec_greedy,djoko_bot,B,11,True,False
320458,0,30,3,3,0,0,1,"['4', 'b27', '27', 'f19', '18', 'r38', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,7,True,False
320467,0,0,4,4,0,0,1,"['4', '38', 'b17', '29', 'f37nwdx']",sel_uct,dec_greedy,djoko_bot,A,5,True,False
320471,40,15,4,4,0,0,1,"['4', 'b29', '19', 'f17', '19', 'f38', '19*']",sel_uct,dec_greedy,djoko_bot,A,7,True,False
320493,2,2,6,6,0,0,1,"['4', 'b27', '27', 's28', '27', 'f18', '28*']",sel_uct,dec_greedy,djoko_bot,A,7,True,False
320513,0,0,0,1,1,0,1,"['6', '38', 's38*']",sel_uct,dec_greedy,djoko_bot,B,3,True,False
320515,30,0,0,1,1,0,1,"['4', 'b28', '37*']",sel_uct,dec_greedy,djoko_bot,A,3,True,False
320517,40,15,0,1,1,0,1,"['4', 'b28', '39nwdx']",sel_uct,dec_greedy,djoko_bot,B,3,True,False
320524,0,0,1,2,1,0,1,"['6', '38', 'b17', '39', 'b18', '17', 'o28', '28', 'b28', '37', 'b39', '18', 'v39', '38', 'b37', '29nwdx']",sel_uct,dec_greedy,djoko_bot,B,16,True,False
320526,0,30,1,2,1,0,1,"['4', 'b28', '38', 'b19', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,5,True,False
320530,40,40,1,2,1,0,1,"['4', 'b38', '19', 'f18', '38', 'b28', '39', 'b19nwdx']",sel_uct,dec_greedy,djoko_bot,A,8,True,False
320557,30,30,4,3,1,0,1,"['4', 'b29', '19*']",sel_uct,dec_greedy,djoko_bot,A,3,True,False
320569,0,0,5,4,1,0,1,"['4', '38', 'b17', '27', 'b39', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,6,True,False
320583,30,30,1,0,0,0,1,"['4', 'b28', '39', 'b29', '18', 'f28', '38', 'b28', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,9,True,False
320585,40,40,1,0,0,0,1,"['4', 'b28', '38nwdx']",sel_uct,dec_greedy,djoko_bot,B,3,True,False
320587,40,40,1,0,0,0,1,"['4', 'f27', '28', 'f19*']",sel_uct,dec_greedy,djoko_bot,B,4,True,False
320589,40,40,1,0,0,0,1,"['4', 'b29', '18', 'f28', '39', 'b38', '18*']",sel_uct,dec_greedy,djoko_bot,A,7,True,False
320591,40,40,1,0,0,0,1,"['4', 's28', '38', 's37', '37', 's19', '19', 'f18', '38', 'f37', '37', 'b29', '18', 'f28', '19', 'f18', '37nwdx']",sel_uct,dec_greedy,djoko_bot,B,17,True,False
320597,0,0,2,1,0,0,1,"['4', '38', 'b18', '19', 'f19', '38', 'u18', '17', 'f38nwdx']",sel_uct,dec_greedy,djoko_bot,A,9,True,False
320599,0,30,2,1,0,0,1,"['4', 'b38', '17', 'f39', '38nwdx']",sel_uct,dec_greedy,djoko_bot,B,5,True,False
320609,0,0,2,3,0,0,1,"['4', '38', 'f19', '29', 'f39*']",sel_uct,dec_greedy,djoko_bot,B,5,True,False
320611,15,15,2,3,0,0,1,"['4', 'b38', '18', 'f38', '27', 'b28', '18', 'f38*']",sel_uct,dec_greedy,djoko_bot,B,8,True,False
320631,0,0,2,5,0,0,1,"['4', '38', 'f19*']",sel_uct,dec_greedy,djoko_bot,B,3,True,False
320635,30,30,2,5,0,0,1,"['4', 's27', '18', 'f18', '28', 'f18', '37', 'b39', '29', 'f38', '29', 'f29', '19', 'f28nwdx']",sel_uct,dec_greedy,djoko_bot,A,14,True,False
320637,40,40,2,5,0,0,1,"['4', 'b29', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,3,True,False
320639,40,40,2,5,0,0,1,"['4', 'b29', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,3,True,False
320671,0,0,3,1,0,1,1,"['6', '38', 'b29', '39nwdx']",sel_uct,dec_greedy,djoko_bot,B,4,True,False
320675,30,30,3,1,0,1,1,"['4', 'b39', '18', 'f28nwdx']",sel_uct,dec_greedy,djoko_bot,A,4,True,False
320684,15,15,4,2,0,1,1,"['4', 'b27', '28', 'f18', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,5,True,False
320686,40,15,4,2,0,1,1,"['4', 'b38', '18', 'v38', '18', 'f29', '29', 'b29', '28', 's38', '29', 'f18', '19', 'f18nwdx']",sel_uct,dec_greedy,djoko_bot,A,14,True,False
320692,0,0,0,0,1,1,1,"['4', '38', 'b39', '28', 'b39', '29', 'v18', '38', 'b29', '37', 'f28nwdx']",sel_uct,dec_greedy,djoko_bot,A,11,True,False
320696,30,30,0,0,1,1,1,"['4', 'b28', '38', 'b39*']",sel_uct,dec_greedy,djoko_bot,B,4,True,False
320706,15,15,1,1,1,1,1,"['4', 's29', '18*']",sel_uct,dec_greedy,djoko_bot,A,3,True,False
320712,40,40,1,1,1,1,1,"['4', 'b29', '18', 'f19', '18', 'f18nwdx']",sel_uct,dec_greedy,djoko_bot,A,6,True,False
320719,0,0,2,2,1,1,1,"['4', '37', 'b39', '29', 'f38', '29', 'f17', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,8,True,False
320721,0,30,2,2,1,1,1,"['4', 's29', '19', 'f19', '38', 'f39', '18', 'r28', '39', 'b38*']",sel_uct,dec_greedy,djoko_bot,B,10,True,False
320733,0,0,3,3,1,1,1,"['4', '38', 'b39', '29', 'f39', '19', 'f39nwdx']",sel_uct,dec_greedy,djoko_bot,A,7,True,False
320735,0,30,3,3,1,1,1,"['4', 'b37', '18', 'l29', '38', 'b38', '27', 's28', '27', 'b39', '18', 'f17', '27nwdx']",sel_uct,dec_greedy,djoko_bot,B,13,True,False
